frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal,is_synthetic
4262,"Jun  5, 2025 00:35:41.722008138 CEST",f2:42:89:7e:73:bd,2573,458,-68.0,
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-83.19918162196491,
513,"Jun  5, 2025 00:34:48.477064419 CEST",f2:42:89:7e:73:bd,2043,458,-82.0,
1224,"Jun  5, 2025 00:34:58.509743016 CEST",f2:42:89:7e:73:bd,2141,458,-67.0,
2295,"Jun  5, 2025 00:35:15.446619696 CEST",40:ee:dd:0e:38:54,1228,305,-79.0,
4229,"Jun  5, 2025 00:35:41.518483095 CEST",f2:42:89:7e:73:bd,2571,458,-69.0,
6038,"Jun  5, 2025 00:36:07.424101890 CEST",f2:42:89:7e:73:bd,2834,458,-68.0,
5124,"Jun  5, 2025 00:35:53.806286104 CEST",f2:42:89:7e:73:bd,2695,458,-69.0,
2454,"Jun  5, 2025 00:35:17.863086064 CEST",f2:42:89:7e:73:bd,2335,458,-68.0,
6062,"Jun  5, 2025 00:36:07.630169505 CEST",f2:42:89:7e:73:bd,2836,459,-69.0,
6130,"Jun  5, 2025 00:36:08.755325364 CEST",f2:42:89:7e:73:bd,2847,458,-68.0,
3014,"Jun  5, 2025 00:35:26.055008724 CEST",f2:42:89:7e:73:bd,2416,458,-68.0,
5788,"Jun  5, 2025 00:36:03.532956584 CEST",f2:42:89:7e:73:bd,2796,458,-68.0,
376,"Jun  5, 2025 00:34:46.631569401 CEST",f2:42:89:7e:73:bd,2025,458,-67.0,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100.0,True
3194,"Jun  5, 2025 00:35:28.410172114 CEST",f2:42:89:7e:73:bd,2439,458,-68.0,
3253,"Jun  5, 2025 00:35:29.229368466 CEST",f2:42:89:7e:73:bd,2447,458,-68.0,
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-83.03341882791457,
4417,"Jun  5, 2025 00:35:44.046110665 CEST",40:ee:dd:0e:38:54,1540,305,-80.0,
3891,"Jun  5, 2025 00:35:37.131301177 CEST",40:ee:dd:0e:38:54,1469,305,-78.0,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100.0,True
1603,"Jun  5, 2025 00:35:05.063702008 CEST",f2:42:89:7e:73:bd,2205,458,-69.0,
4382,"Jun  5, 2025 00:35:43.257994732 CEST",f2:42:89:7e:73:bd,2589,458,-68.0,
261,"Jun  5, 2025 00:34:44.994235841 CEST",f2:42:89:7e:73:bd,2009,458,-68.0,
246,"Jun  5, 2025 00:34:44.789099909 CEST",f2:42:89:7e:73:bd,2007,458,-68.0,
5763,"Jun  5, 2025 00:36:03.123375519 CEST",f2:42:89:7e:73:bd,2788,459,-69.0,
3637,"Jun  5, 2025 00:35:33.427709889 CEST",f2:42:89:7e:73:bd,2490,458,-68.0,
2822,"Jun  5, 2025 00:35:23.597442856 CEST",f2:42:89:7e:73:bd,2392,458,-69.0,
6241,"Jun  5, 2025 00:36:09.574473107 CEST",f2:42:89:7e:73:bd,2856,458,-69.0,
4429,"Jun  5, 2025 00:35:44.179595447 CEST",f2:42:89:7e:73:bd,2598,458,-68.0,
1000,"Jun  5, 2025 00:34:54.413861340 CEST",f2:42:89:7e:73:bd,2101,458,-69.0,
636,"Jun  5, 2025 00:34:50.320775061 CEST",f2:42:89:7e:73:bd,2061,458,-68.0,
1751,"Jun  5, 2025 00:35:07.420265227 CEST",f2:42:89:7e:73:bd,2229,458,-68.0,
1959,"Jun  5, 2025 00:35:10.592876842 CEST",f2:42:89:7e:73:bd,2260,458,-68.0,
709,"Jun  5, 2025 00:34:51.034978871 CEST",f2:42:89:7e:73:bd,2068,458,-69.0,
2502,"Jun  5, 2025 00:35:18.682301482 CEST",f2:42:89:7e:73:bd,2343,458,-68.0,
2765,"Jun  5, 2025 00:35:22.675858065 CEST",f2:42:89:7e:73:bd,2383,458,-68.0,
3737,"Jun  5, 2025 00:35:35.168508213 CEST",f2:42:89:7e:73:bd,2507,458,-69.0,
2713,"Jun  5, 2025 00:35:21.654523788 CEST",f2:42:89:7e:73:bd,2373,458,-67.0,
27,"Jun  5, 2025 00:34:41.409265364 CEST",f2:42:89:7e:73:bd,1974,458,-66.0,
956,"Jun  5, 2025 00:34:53.596031782 CEST",f2:42:89:7e:73:bd,2093,458,-67.0,
3658,"Jun  5, 2025 00:35:33.939737501 CEST",f2:42:89:7e:73:bd,2495,458,-67.0,
5993,"Jun  5, 2025 00:36:06.707314720 CEST",f2:42:89:7e:73:bd,2827,458,-69.0,
1852,"Jun  5, 2025 00:35:09.058456997 CEST",f2:42:89:7e:73:bd,2245,458,-68.0,
54,"Jun  5, 2025 00:34:41.716326199 CEST",f2:42:89:7e:73:bd,1977,458,-66.0,
405,"Jun  5, 2025 00:34:47.144196810 CEST",f2:42:89:7e:73:bd,2030,458,-68.0,
2548,"Jun  5, 2025 00:35:19.194296688 CEST",f2:42:89:7e:73:bd,2348,459,-68.0,
4107,"Jun  5, 2025 00:35:40.029938288 CEST",40:ee:dd:0e:38:54,1498,305,-80.0,
2793,"Jun  5, 2025 00:35:22.880638575 CEST",f2:42:89:7e:73:bd,2385,458,-68.0,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100.0,True
937,"Jun  5, 2025 00:34:53.187825054 CEST",f2:42:89:7e:73:bd,2089,458,-69.0,
6169,"Jun  5, 2025 00:36:09.062493685 CEST",f2:42:89:7e:73:bd,2851,458,-69.0,
6289,"Jun  5, 2025 00:36:10.598519530 CEST",f2:42:89:7e:73:bd,2866,459,-69.0,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100.0,True
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-83.00184366754823,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100.0,True
5454,"Jun  5, 2025 00:35:58.619451102 CEST",f2:42:89:7e:73:bd,2742,458,-68.0,
4078,"Jun  5, 2025 00:35:39.427839794 CEST",40:ee:dd:0e:38:54,1492,305,-82.0,
205,"Jun  5, 2025 00:34:44.174976702 CEST",f2:42:89:7e:73:bd,2001,458,-67.0,
752,"Jun  5, 2025 00:34:51.342249719 CEST",f2:42:89:7e:73:bd,2071,458,-68.0,
78,"Jun  5, 2025 00:34:42.228459341 CEST",f2:42:89:7e:73:bd,1982,458,-67.0,
4890,"Jun  5, 2025 00:35:50.323507812 CEST",f2:42:89:7e:73:bd,2661,458,-69.0,
2608,"Jun  5, 2025 00:35:20.427375419 CEST",f2:42:89:7e:73:bd,2361,458,-67.0,
3395,"Jun  5, 2025 00:35:30.970309755 CEST",f2:42:89:7e:73:bd,2466,458,-68.0,
5473,"Jun  5, 2025 00:35:58.925618877 CEST",f2:42:89:7e:73:bd,2745,458,-68.0,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100.0,True
1042,"Jun  5, 2025 00:34:55.642901220 CEST",f2:42:89:7e:73:bd,2113,458,-69.0,
2520,"Jun  5, 2025 00:35:18.887093656 CEST",f2:42:89:7e:73:bd,2345,459,-68.0,
4152,"Jun  5, 2025 00:35:40.800440947 CEST",f2:42:89:7e:73:bd,2564,458,-68.0,
228,"Jun  5, 2025 00:34:44.586060123 CEST",f2:42:89:7e:73:bd,2005,458,-68.0,
410,"Jun  5, 2025 00:34:47.246061999 CEST",f2:42:89:7e:73:bd,2031,458,-68.0,
5533,"Jun  5, 2025 00:35:59.541337887 CEST",f2:42:89:7e:73:bd,2751,458,-67.0,
2530,"Jun  5, 2025 00:35:18.989591816 CEST",f2:42:89:7e:73:bd,2346,458,-68.0,
5337,"Jun  5, 2025 00:35:56.776331667 CEST",f2:42:89:7e:73:bd,2724,458,-67.0,
5890,"Jun  5, 2025 00:36:05.068929839 CEST",f2:42:89:7e:73:bd,2811,458,-69.0,
1585,"Jun  5, 2025 00:35:04.860034488 CEST",f2:42:89:7e:73:bd,2203,458,-69.0,
4440,"Jun  5, 2025 00:35:44.281986750 CEST",f2:42:89:7e:73:bd,2599,458,-68.0,
697,"Jun  5, 2025 00:34:50.936959493 CEST",f2:42:89:7e:73:bd,2067,458,-68.0,
5566,"Jun  5, 2025 00:36:00.564606558 CEST",f2:42:89:7e:73:bd,2761,458,-68.0,
5380,"Jun  5, 2025 00:35:57.593882278 CEST",f2:42:89:7e:73:bd,2732,458,-68.0,
4730,"Jun  5, 2025 00:35:47.968338834 CEST",f2:42:89:7e:73:bd,2637,458,-68.0,
2361,"Jun  5, 2025 00:35:16.430071782 CEST",f2:42:89:7e:73:bd,2321,458,-69.0,
4405,"Jun  5, 2025 00:35:43.742961291 CEST",40:ee:dd:0e:38:54,1537,305,-82.0,
2593,"Jun  5, 2025 00:35:19.911081832 CEST",f2:42:89:7e:73:bd,2356,458,-67.0,
1619,"Jun  5, 2025 00:35:05.883767534 CEST",f2:42:89:7e:73:bd,2213,458,-68.0,
1715,"Jun  5, 2025 00:35:06.804325099 CEST",f2:42:89:7e:73:bd,2222,458,-69.0,
4592,"Jun  5, 2025 00:35:46.330807204 CEST",f2:42:89:7e:73:bd,2619,458,-68.0,
5553,"Jun  5, 2025 00:36:00.051376210 CEST",f2:42:89:7e:73:bd,2756,458,-68.0,
2493,"Jun  5, 2025 00:35:18.477488915 CEST",f2:42:89:7e:73:bd,2341,458,-68.0,
2294,"Jun  5, 2025 00:35:15.405553789 CEST",f2:42:89:7e:73:bd,2310,458,-68.0,
3720,"Jun  5, 2025 00:35:34.861304622 CEST",f2:42:89:7e:73:bd,2504,458,-69.0,
4888,"Jun  5, 2025 00:35:50.221119513 CEST",f2:42:89:7e:73:bd,2660,458,-68.0,
3528,"Jun  5, 2025 00:35:32.301355484 CEST",f2:42:89:7e:73:bd,2479,458,-68.0,
1829,"Jun  5, 2025 00:35:08.650835120 CEST",f2:42:89:7e:73:bd,2241,458,-67.0,
3707,"Jun  5, 2025 00:35:34.610984941 CEST",40:ee:dd:0e:38:54,1444,305,-78.0,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100.0,True
2329,"Jun  5, 2025 00:35:16.122435804 CEST",f2:42:89:7e:73:bd,2317,458,-69.0,
6110,"Jun  5, 2025 00:36:08.345697017 CEST",f2:42:89:7e:73:bd,2843,458,-70.0,
5637,"Jun  5, 2025 00:36:01.385524917 CEST",f2:42:89:7e:73:bd,2769,458,-67.0,
437,"Jun  5, 2025 00:34:47.656573349 CEST",f2:42:89:7e:73:bd,2035,458,-67.0,
2692,"Jun  5, 2025 00:35:21.447663614 CEST",f2:42:89:7e:73:bd,2371,458,-68.0,
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-82.15942878285176,
3220,"Jun  5, 2025 00:35:28.819764354 CEST",f2:42:89:7e:73:bd,2443,458,-68.0,
3153,"Jun  5, 2025 00:35:27.795777365 CEST",f2:42:89:7e:73:bd,2433,458,-68.0,
4406,"Jun  5, 2025 00:35:43.769988821 CEST",f2:42:89:7e:73:bd,2594,458,-68.0,
65,"Jun  5, 2025 00:34:41.924152208 CEST",f2:42:89:7e:73:bd,1979,458,-67.0,
1320,"Jun  5, 2025 00:35:00.252402679 CEST",f2:42:89:7e:73:bd,2158,458,-68.0,
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-83.4507540679332,
3340,"Jun  5, 2025 00:35:30.048566285 CEST",f2:42:89:7e:73:bd,2455,458,-68.0,
6146,"Jun  5, 2025 00:36:08.859876998 CEST",f2:42:89:7e:73:bd,2848,458,-69.0,
