frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal,is_synthetic
700,"Jun 12, 2025 20:47:40.582513116 CEST",c4:ea:1d:53:75:c3,543,243,-77,
80,"Jun 12, 2025 20:47:15.720318698 CEST",f2:42:89:7e:73:bd,3589,458,-58,
1056,"Jun 12, 2025 20:47:56.065422850 CEST",f2:42:89:7e:73:bd,3994,458,-58,
76,"Jun 12, 2025 20:47:15.496250889 CEST",c4:ea:1d:53:75:c3,237,243,-70,
1121,"Jun 12, 2025 20:47:58.830187000 CEST",f2:42:89:7e:73:bd,4022,458,-59,
794,"Jun 12, 2025 20:47:44.494362381 CEST",f2:42:89:7e:73:bd,3879,458,-59,
2316,"Jun 12, 2025 20:48:35.059927669 CEST",c4:ea:1d:53:75:c3,1189,243,-75,
1623,"Jun 12, 2025 20:48:16.116778403 CEST",c4:ea:1d:53:75:c3,968,243,-76,
989,"Jun 12, 2025 20:47:53.279427996 CEST",c4:ea:1d:53:75:c3,694,243,-74,
1533,"Jun 12, 2025 20:48:12.346819737 CEST",f2:42:89:7e:73:bd,81,458,-59,
725,"Jun 12, 2025 20:47:41.508716441 CEST",c4:ea:1d:53:75:c3,552,243,-70,
1853,"Jun 12, 2025 20:48:25.453863797 CEST",f2:42:89:7e:73:bd,213,458,-59,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
2014,"Jun 12, 2025 20:48:31.700802531 CEST",f2:42:89:7e:73:bd,276,458,-58,
1453,"Jun 12, 2025 20:48:10.094046322 CEST",f2:42:89:7e:73:bd,48,458,-58,
1786,"Jun 12, 2025 20:48:22.565651266 CEST",c4:ea:1d:53:75:c3,1037,243,-69,
690,"Jun 12, 2025 20:47:40.091221661 CEST",f2:42:89:7e:73:bd,3835,458,-59,
-1,dummy,3a:07:16:cb:a7:f4,-1,-1,-100,True
2355,"Jun 12, 2025 20:48:35.365923494 CEST",c4:ea:1d:53:75:c3,1198,243,-76,
-1,dummy,3a:07:16:cb:a7:f4,-1,-1,-100,True
2434,"Jun 12, 2025 20:48:36.615348229 CEST",f2:42:89:7e:73:bd,330,458,-60,
1821,"Jun 12, 2025 20:48:24.023293191 CEST",f2:42:89:7e:73:bd,197,458,-58,
100,"Jun 12, 2025 20:47:16.334717638 CEST",f2:42:89:7e:73:bd,3599,458,-58,
979,"Jun 12, 2025 20:47:52.870367738 CEST",c4:ea:1d:53:75:c3,689,243,-68,
934,"Jun 12, 2025 20:47:50.925907133 CEST",c4:ea:1d:53:75:c3,667,243,-72,
1345,"Jun 12, 2025 20:48:07.329280286 CEST",f2:42:89:7e:73:bd,14,458,-59,
605,"Jun 12, 2025 20:47:36.588318743 CEST",c4:ea:1d:53:75:c3,496,243,-75,
3001,"Jun 12, 2025 20:48:41.325667048 CEST",f2:42:89:7e:73:bd,381,458,-58,
1591,"Jun 12, 2025 20:48:15.009203480 CEST",f2:42:89:7e:73:bd,107,458,-59,
102,"Jun 12, 2025 20:47:16.437109290 CEST",f2:42:89:7e:73:bd,3600,458,-57,
1173,"Jun 12, 2025 20:48:01.185376931 CEST",f2:42:89:7e:73:bd,4045,458,-58,
144,"Jun 12, 2025 20:47:18.361255510 CEST",c4:ea:1d:53:75:c3,267,243,-74,
1195,"Jun 12, 2025 20:48:02.188146976 CEST",c4:ea:1d:53:75:c3,800,243,-69,
1274,"Jun 12, 2025 20:48:05.362538845 CEST",c4:ea:1d:53:75:c3,840,243,-76,
980,"Jun 12, 2025 20:47:52.891076098 CEST",f2:42:89:7e:73:bd,3961,458,-58,
455,"Jun 12, 2025 20:47:30.056137380 CEST",f2:42:89:7e:73:bd,3737,458,-60,
351,"Jun 12, 2025 20:47:26.757985919 CEST",c4:ea:1d:53:75:c3,375,243,-75,
2250,"Jun 12, 2025 20:48:34.157760920 CEST",f2:42:89:7e:73:bd,301,458,-58,
1881,"Jun 12, 2025 20:48:26.682644915 CEST",f2:42:89:7e:73:bd,225,458,-60,
820,"Jun 12, 2025 20:47:45.701837857 CEST",c4:ea:1d:53:75:c3,603,243,-77,
362,"Jun 12, 2025 20:47:27.291385731 CEST",f2:42:89:7e:73:bd,3709,459,-59,
722,"Jun 12, 2025 20:47:41.320005363 CEST",f2:42:89:7e:73:bd,3848,458,-59,
961,"Jun 12, 2025 20:47:51.764683838 CEST",f2:42:89:7e:73:bd,3950,458,-58,
3025,"Jun 12, 2025 20:48:42.328700534 CEST",c4:ea:1d:53:75:c3,1278,243,-72,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
506,"Jun 12, 2025 20:47:32.411316346 CEST",f2:42:89:7e:73:bd,3760,458,-60,
694,"Jun 12, 2025 20:47:40.296030876 CEST",f2:42:89:7e:73:bd,3837,458,-58,
586,"Jun 12, 2025 20:47:35.564315690 CEST",c4:ea:1d:53:75:c3,485,243,-75,
1306,"Jun 12, 2025 20:48:06.510099509 CEST",f2:42:89:7e:73:bd,4,458,-59,
1763,"Jun 12, 2025 20:48:21.461482643 CEST",f2:42:89:7e:73:bd,170,458,-59,
1646,"Jun 12, 2025 20:48:16.730406784 CEST",c4:ea:1d:53:75:c3,974,243,-68,
105,"Jun 12, 2025 20:47:16.641906911 CEST",f2:42:89:7e:73:bd,3602,458,-58,
1975,"Jun 12, 2025 20:48:29.938345867 CEST",c4:ea:1d:53:75:c3,1128,243,-71,
476,"Jun 12, 2025 20:47:30.855586598 CEST",c4:ea:1d:53:75:c3,430,243,-77,
809,"Jun 12, 2025 20:47:44.985072478 CEST",c4:ea:1d:53:75:c3,596,243,-76,
2856,"Jun 12, 2025 20:48:39.974525328 CEST",c4:ea:1d:53:75:c3,1254,243,-73,
2793,"Jun 12, 2025 20:48:39.789688555 CEST",f2:42:89:7e:73:bd,365,458,-57,
646,"Jun 12, 2025 20:47:38.226697338 CEST",c4:ea:1d:53:75:c3,519,243,-68,
545,"Jun 12, 2025 20:47:33.823520859 CEST",c4:ea:1d:53:75:c3,465,243,-75,
1965,"Jun 12, 2025 20:48:29.447411719 CEST",f2:42:89:7e:73:bd,254,458,-58,
1676,"Jun 12, 2025 20:48:17.982079151 CEST",f2:42:89:7e:73:bd,136,458,-60,
1611,"Jun 12, 2025 20:48:15.603581020 CEST",c4:ea:1d:53:75:c3,963,243,-68,
1728,"Jun 12, 2025 20:48:19.493618712 CEST",c4:ea:1d:53:75:c3,1006,243,-75,
578,"Jun 12, 2025 20:47:35.073676832 CEST",f2:42:89:7e:73:bd,3786,458,-59,
1187,"Jun 12, 2025 20:48:01.881246845 CEST",c4:ea:1d:53:75:c3,796,243,-68,
598,"Jun 12, 2025 20:47:36.097663401 CEST",f2:42:89:7e:73:bd,3796,458,-59,
998,"Jun 12, 2025 20:47:53.689687360 CEST",c4:ea:1d:53:75:c3,698,243,-67,
885,"Jun 12, 2025 20:47:49.183455387 CEST",c4:ea:1d:53:75:c3,644,243,-68,
49,"Jun 12, 2025 20:47:14.470057265 CEST",c4:ea:1d:53:75:c3,222,243,-69,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
164,"Jun 12, 2025 20:47:19.406680421 CEST",f2:42:89:7e:73:bd,3629,458,-59,
659,"Jun 12, 2025 20:47:38.863564638 CEST",f2:42:89:7e:73:bd,3823,458,-59,
186,"Jun 12, 2025 20:47:20.430675022 CEST",f2:42:89:7e:73:bd,3639,458,-58,
1060,"Jun 12, 2025 20:47:56.270230807 CEST",f2:42:89:7e:73:bd,3996,458,-58,
1907,"Jun 12, 2025 20:48:27.399449754 CEST",f2:42:89:7e:73:bd,234,459,-60,
2546,"Jun 12, 2025 20:48:38.233192020 CEST",c4:ea:1d:53:75:c3,1231,243,-70,
131,"Jun 12, 2025 20:47:17.644429299 CEST",c4:ea:1d:53:75:c3,260,243,-77,
1848,"Jun 12, 2025 20:48:25.125608437 CEST",c4:ea:1d:53:75:c3,1070,243,-68,
1215,"Jun 12, 2025 20:48:03.007322654 CEST",c4:ea:1d:53:75:c3,810,243,-68,
1083,"Jun 12, 2025 20:47:57.375383704 CEST",c4:ea:1d:53:75:c3,740,243,-71,
1114,"Jun 12, 2025 20:47:58.505383057 CEST",c4:ea:1d:53:75:c3,757,243,-70,
1917,"Jun 12, 2025 20:48:27.687059652 CEST",c4:ea:1d:53:75:c3,1104,243,-70,
473,"Jun 12, 2025 20:47:30.670543793 CEST",f2:42:89:7e:73:bd,3743,458,-60,
1227,"Jun 12, 2025 20:48:03.642952506 CEST",f2:42:89:7e:73:bd,4070,458,-58,
2367,"Jun 12, 2025 20:48:35.570328328 CEST",c4:ea:1d:53:75:c3,1200,243,-75,
1047,"Jun 12, 2025 20:47:55.553425200 CEST",f2:42:89:7e:73:bd,3989,458,-58,
2438,"Jun 12, 2025 20:48:36.799579408 CEST",c4:ea:1d:53:75:c3,1215,243,-76,
213,"Jun 12, 2025 20:47:21.352259464 CEST",f2:42:89:7e:73:bd,3648,458,-58,
1707,"Jun 12, 2025 20:48:18.900832227 CEST",f2:42:89:7e:73:bd,145,458,-59,
806,"Jun 12, 2025 20:47:44.801562899 CEST",f2:42:89:7e:73:bd,3882,458,-59,
950,"Jun 12, 2025 20:47:51.252697502 CEST",f2:42:89:7e:73:bd,3945,458,-59,
3039,"Jun 12, 2025 20:48:43.045473945 CEST",c4:ea:1d:53:75:c3,1285,243,-71,
1076,"Jun 12, 2025 20:47:56.987016231 CEST",f2:42:89:7e:73:bd,4004,459,-58,
1181,"Jun 12, 2025 20:48:01.390151225 CEST",f2:42:89:7e:73:bd,4047,458,-58,
142,"Jun 12, 2025 20:47:18.258844931 CEST",c4:ea:1d:53:75:c3,266,243,-75,
1034,"Jun 12, 2025 20:47:54.917797513 CEST",c4:ea:1d:53:75:c3,716,243,-75,
1958,"Jun 12, 2025 20:48:29.119811750 CEST",c4:ea:1d:53:75:c3,1120,243,-69,
1180,"Jun 12, 2025 20:48:01.368950694 CEST",c4:ea:1d:53:75:c3,791,243,-77,
1694,"Jun 12, 2025 20:48:18.388342476 CEST",f2:42:89:7e:73:bd,140,458,-58,
512,"Jun 12, 2025 20:47:32.718521124 CEST",f2:42:89:7e:73:bd,3763,458,-60,
1116,"Jun 12, 2025 20:47:58.610642322 CEST",c4:ea:1d:53:75:c3,758,243,-75,
337,"Jun 12, 2025 20:47:26.165007091 CEST",f2:42:89:7e:73:bd,3698,458,-58,
1647,"Jun 12, 2025 20:48:16.749968140 CEST",f2:42:89:7e:73:bd,124,458,-59,
851,"Jun 12, 2025 20:47:47.340243970 CEST",c4:ea:1d:53:75:c3,625,243,-75,
1092,"Jun 12, 2025 20:47:57.499008713 CEST",f2:42:89:7e:73:bd,4009,459,-56,
484,"Jun 12, 2025 20:47:31.182528942 CEST",f2:42:89:7e:73:bd,3748,458,-58,
442,"Jun 12, 2025 20:47:29.625184534 CEST",c4:ea:1d:53:75:c3,417,243,-75,
565,"Jun 12, 2025 20:47:34.549182481 CEST",c4:ea:1d:53:75:c3,475,243,-69,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
297,"Jun 12, 2025 20:47:24.198102640 CEST",c4:ea:1d:53:75:c3,342,243,-68,
1520,"Jun 12, 2025 20:48:11.937231060 CEST",f2:42:89:7e:73:bd,77,458,-58,
1670,"Jun 12, 2025 20:48:17.859585153 CEST",c4:ea:1d:53:75:c3,985,243,-71,
1009,"Jun 12, 2025 20:47:54.122558816 CEST",f2:42:89:7e:73:bd,3974,458,-57,
-1,dummy,3a:07:16:cb:a7:f4,-1,-1,-100,True
-1,dummy,3a:07:16:cb:a7:f4,-1,-1,-100,True
1077,"Jun 12, 2025 20:47:57.068185491 CEST",c4:ea:1d:53:75:c3,737,243,-70,
1165,"Jun 12, 2025 20:48:00.856955488 CEST",c4:ea:1d:53:75:c3,784,243,-68,
3032,"Jun 12, 2025 20:48:42.759255425 CEST",f2:42:89:7e:73:bd,395,458,-58,
966,"Jun 12, 2025 20:47:52.071879467 CEST",f2:42:89:7e:73:bd,3953,458,-58,
511,"Jun 12, 2025 20:47:32.697151227 CEST",c4:ea:1d:53:75:c3,448,243,-75,
760,"Jun 12, 2025 20:47:43.265586781 CEST",f2:42:89:7e:73:bd,3867,458,-58,
3011,"Jun 12, 2025 20:48:41.632872175 CEST",f2:42:89:7e:73:bd,384,458,-58,
200,"Jun 12, 2025 20:47:20.840261185 CEST",f2:42:89:7e:73:bd,3643,458,-59,
303,"Jun 12, 2025 20:47:24.526607124 CEST",f2:42:89:7e:73:bd,3682,458,-59,
2458,"Jun 12, 2025 20:48:37.311109820 CEST",c4:ea:1d:53:75:c3,1220,243,-70,
1480,"Jun 12, 2025 20:48:10.708448056 CEST",f2:42:89:7e:73:bd,59,458,-59,
1218,"Jun 12, 2025 20:48:03.130954717 CEST",f2:42:89:7e:73:bd,4065,458,-60,
642,"Jun 12, 2025 20:47:38.043261023 CEST",f2:42:89:7e:73:bd,3815,458,-59,
830,"Jun 12, 2025 20:47:46.132759974 CEST",f2:42:89:7e:73:bd,3895,458,-60,
1739,"Jun 12, 2025 20:48:20.005610845 CEST",c4:ea:1d:53:75:c3,1011,243,-76,
734,"Jun 12, 2025 20:47:41.832002105 CEST",f2:42:89:7e:73:bd,3853,458,-59,
1932,"Jun 12, 2025 20:48:28.403293120 CEST",c4:ea:1d:53:75:c3,1112,243,-70,
149,"Jun 12, 2025 20:47:18.587482113 CEST",f2:42:89:7e:73:bd,3621,458,-57,
2482,"Jun 12, 2025 20:48:37.618613099 CEST",c4:ea:1d:53:75:c3,1223,243,-68,
209,"Jun 12, 2025 20:47:21.147448363 CEST",f2:42:89:7e:73:bd,3646,458,-59,
696,"Jun 12, 2025 20:47:40.377726041 CEST",c4:ea:1d:53:75:c3,541,243,-76,
1370,"Jun 12, 2025 20:48:08.127299573 CEST",c4:ea:1d:53:75:c3,872,243,-68,
582,"Jun 12, 2025 20:47:35.278474453 CEST",f2:42:89:7e:73:bd,3788,458,-58,
3006,"Jun 12, 2025 20:48:41.407432753 CEST",c4:ea:1d:53:75:c3,1269,243,-70,
1365,"Jun 12, 2025 20:48:08.046074649 CEST",f2:42:89:7e:73:bd,22,458,-59,
1978,"Jun 12, 2025 20:48:30.064440603 CEST",f2:42:89:7e:73:bd,260,458,-57,
334,"Jun 12, 2025 20:47:26.062588969 CEST",f2:42:89:7e:73:bd,3697,458,-58,
1410,"Jun 12, 2025 20:48:09.151503349 CEST",c4:ea:1d:53:75:c3,882,243,-69,
995,"Jun 12, 2025 20:47:53.586621320 CEST",c4:ea:1d:53:75:c3,697,243,-78,
882,"Jun 12, 2025 20:47:48.999924925 CEST",f2:42:89:7e:73:bd,3923,458,-58,
1918,"Jun 12, 2025 20:48:27.706645313 CEST",f2:42:89:7e:73:bd,237,459,-59,
687,"Jun 12, 2025 20:47:39.967489585 CEST",c4:ea:1d:53:75:c3,537,243,-76,
1836,"Jun 12, 2025 20:48:24.634692797 CEST",f2:42:89:7e:73:bd,204,458,-59,
1392,"Jun 12, 2025 20:48:08.660465558 CEST",f2:42:89:7e:73:bd,34,458,-58,
2246,"Jun 12, 2025 20:48:34.055360747 CEST",f2:42:89:7e:73:bd,300,458,-57,
607,"Jun 12, 2025 20:47:36.690722267 CEST",c4:ea:1d:53:75:c3,497,243,-75,
879,"Jun 12, 2025 20:47:48.795115501 CEST",f2:42:89:7e:73:bd,3921,458,-58,
588,"Jun 12, 2025 20:47:35.680443376 CEST",c4:ea:1d:53:75:c3,486,243,-76,
-1,dummy,3a:07:16:cb:a7:f4,-1,-1,-100,True
666,"Jun 12, 2025 20:47:39.272023842 CEST",f2:42:89:7e:73:bd,3827,458,-58,
1222,"Jun 12, 2025 20:48:03.335768541 CEST",f2:42:89:7e:73:bd,4067,458,-59,
265,"Jun 12, 2025 20:47:22.866835864 CEST",c4:ea:1d:53:75:c3,329,243,-76,
183,"Jun 12, 2025 20:47:20.225873280 CEST",f2:42:89:7e:73:bd,3637,458,-57,
1342,"Jun 12, 2025 20:48:07.308120263 CEST",c4:ea:1d:53:75:c3,862,243,-76,
1746,"Jun 12, 2025 20:48:20.517828774 CEST",c4:ea:1d:53:75:c3,1016,243,-76,
372,"Jun 12, 2025 20:47:27.905780970 CEST",f2:42:89:7e:73:bd,3715,459,-58,
895,"Jun 12, 2025 20:47:49.716842628 CEST",f2:42:89:7e:73:bd,3930,458,-58,
154,"Jun 12, 2025 20:47:18.873214538 CEST",c4:ea:1d:53:75:c3,272,243,-75,
1781,"Jun 12, 2025 20:48:22.258571504 CEST",c4:ea:1d:53:75:c3,1034,243,-69,
194,"Jun 12, 2025 20:47:20.716503688 CEST",c4:ea:1d:53:75:c3,297,243,-68,
1708,"Jun 12, 2025 20:48:18.988986175 CEST",c4:ea:1d:53:75:c3,1002,243,-72,
1390,"Jun 12, 2025 20:48:08.558088782 CEST",f2:42:89:7e:73:bd,33,458,-58,
1849,"Jun 12, 2025 20:48:25.146671171 CEST",f2:42:89:7e:73:bd,210,458,-59,
639,"Jun 12, 2025 20:47:37.838441401 CEST",f2:42:89:7e:73:bd,3813,458,-59,
2857,"Jun 12, 2025 20:48:39.994476748 CEST",f2:42:89:7e:73:bd,367,458,-58,
1873,"Jun 12, 2025 20:48:26.477847573 CEST",f2:42:89:7e:73:bd,223,458,-59,
-1,dummy,3a:07:16:cb:a7:f4,-1,-1,-100,True
2410,"Jun 12, 2025 20:48:36.389529987 CEST",c4:ea:1d:53:75:c3,1210,243,-76,
761,"Jun 12, 2025 20:47:43.346894816 CEST",c4:ea:1d:53:75:c3,576,243,-68,
504,"Jun 12, 2025 20:47:32.308926300 CEST",f2:42:89:7e:73:bd,3759,458,-60,
1297,"Jun 12, 2025 20:48:06.182355317 CEST",c4:ea:1d:53:75:c3,849,243,-76,
893,"Jun 12, 2025 20:47:49.614322888 CEST",f2:42:89:7e:73:bd,3929,458,-59,
875,"Jun 12, 2025 20:47:48.487919244 CEST",f2:42:89:7e:73:bd,3918,458,-58,
1214,"Jun 12, 2025 20:48:02.926145851 CEST",f2:42:89:7e:73:bd,4063,458,-59,
653,"Jun 12, 2025 20:47:38.555247707 CEST",f2:42:89:7e:73:bd,3820,458,-59,
1579,"Jun 12, 2025 20:48:14.476237242 CEST",c4:ea:1d:53:75:c3,952,243,-76,
667,"Jun 12, 2025 20:47:39.353822233 CEST",c4:ea:1d:53:75:c3,530,243,-75,
735,"Jun 12, 2025 20:47:41.913101594 CEST",c4:ea:1d:53:75:c3,562,243,-75,
1304,"Jun 12, 2025 20:48:06.407722174 CEST",f2:42:89:7e:73:bd,3,458,-58,
902,"Jun 12, 2025 20:47:49.921524872 CEST",f2:42:89:7e:73:bd,3932,458,-59,
150,"Jun 12, 2025 20:47:18.668452885 CEST",c4:ea:1d:53:75:c3,270,243,-67,
1041,"Jun 12, 2025 20:47:55.246247590 CEST",f2:42:89:7e:73:bd,3986,458,-58,
323,"Jun 12, 2025 20:47:25.734005704 CEST",c4:ea:1d:53:75:c3,358,243,-76,
2319,"Jun 12, 2025 20:48:35.079341590 CEST",f2:42:89:7e:73:bd,310,458,-58,
2449,"Jun 12, 2025 20:48:37.106362694 CEST",c4:ea:1d:53:75:c3,1218,243,-76,
1358,"Jun 12, 2025 20:48:07.841275282 CEST",f2:42:89:7e:73:bd,20,458,-58,
1291,"Jun 12, 2025 20:48:06.087172124 CEST",c4:ea:1d:53:75:c3,848,243,-75,
338,"Jun 12, 2025 20:47:26.245976396 CEST",c4:ea:1d:53:75:c3,369,243,-76,
2368,"Jun 12, 2025 20:48:35.591337284 CEST",f2:42:89:7e:73:bd,315,458,-60,
503,"Jun 12, 2025 20:47:32.287564645 CEST",c4:ea:1d:53:75:c3,444,243,-68,
724,"Jun 12, 2025 20:47:41.427948838 CEST",f2:42:89:7e:73:bd,3849,458,-59,
757,"Jun 12, 2025 20:47:43.141877614 CEST",c4:ea:1d:53:75:c3,574,243,-76,
1471,"Jun 12, 2025 20:48:10.401244256 CEST",f2:42:89:7e:73:bd,54,458,-58,
1356,"Jun 12, 2025 20:48:07.738879160 CEST",f2:42:89:7e:73:bd,19,458,-59,
951,"Jun 12, 2025 20:47:51.355079307 CEST",f2:42:89:7e:73:bd,3946,458,-58,
3020,"Jun 12, 2025 20:48:42.042452891 CEST",f2:42:89:7e:73:bd,388,458,-57,
617,"Jun 12, 2025 20:47:37.202723549 CEST",c4:ea:1d:53:75:c3,502,243,-76,
1804,"Jun 12, 2025 20:48:23.384991770 CEST",c4:ea:1d:53:75:c3,1045,243,-68,
644,"Jun 12, 2025 20:47:38.145644014 CEST",f2:42:89:7e:73:bd,3816,458,-58,
556,"Jun 12, 2025 20:47:34.130756297 CEST",c4:ea:1d:53:75:c3,470,243,-76,
1845,"Jun 12, 2025 20:48:25.044290065 CEST",f2:42:89:7e:73:bd,209,458,-58,
801,"Jun 12, 2025 20:47:44.575613566 CEST",c4:ea:1d:53:75:c3,592,243,-67,
669,"Jun 12, 2025 20:47:39.455488164 CEST",c4:ea:1d:53:75:c3,531,243,-75,
2217,"Jun 12, 2025 20:48:33.543478126 CEST",f2:42:89:7e:73:bd,295,458,-58,
1183,"Jun 12, 2025 20:48:01.574141940 CEST",c4:ea:1d:53:75:c3,793,243,-68,
1574,"Jun 12, 2025 20:48:14.292397104 CEST",f2:42:89:7e:73:bd,100,458,-60,
1150,"Jun 12, 2025 20:48:00.344974600 CEST",c4:ea:1d:53:75:c3,775,243,-68,
477,"Jun 12, 2025 20:47:30.875339599 CEST",f2:42:89:7e:73:bd,3745,458,-60,
629,"Jun 12, 2025 20:47:37.509948372 CEST",c4:ea:1d:53:75:c3,508,243,-69,
1939,"Jun 12, 2025 20:48:28.525835938 CEST",f2:42:89:7e:73:bd,245,459,-59,
755,"Jun 12, 2025 20:47:43.039471225 CEST",c4:ea:1d:53:75:c3,573,243,-76,
136,"Jun 12, 2025 20:47:17.870701160 CEST",f2:42:89:7e:73:bd,3614,458,-57,
1104,"Jun 12, 2025 20:47:58.113428815 CEST",f2:42:89:7e:73:bd,4015,459,-57,
785,"Jun 12, 2025 20:47:44.187198251 CEST",f2:42:89:7e:73:bd,3876,458,-59,
844,"Jun 12, 2025 20:47:46.951939145 CEST",f2:42:89:7e:73:bd,3903,458,-59,
1543,"Jun 12, 2025 20:48:12.633561229 CEST",c4:ea:1d:53:75:c3,928,243,-69,
1073,"Jun 12, 2025 20:47:56.782211486 CEST",f2:42:89:7e:73:bd,4002,458,-58,
-1,dummy,3a:07:16:cb:a7:f4,-1,-1,-100,True
1738,"Jun 12, 2025 20:48:19.924333749 CEST",f2:42:89:7e:73:bd,155,458,-59,
2088,"Jun 12, 2025 20:48:32.724815990 CEST",f2:42:89:7e:73:bd,287,458,-59,
1089,"Jun 12, 2025 20:47:57.477760061 CEST",c4:ea:1d:53:75:c3,745,243,-75,
488,"Jun 12, 2025 20:47:31.387324817 CEST",f2:42:89:7e:73:bd,3750,458,-59,
1505,"Jun 12, 2025 20:48:11.322837218 CEST",f2:42:89:7e:73:bd,69,458,-59,
483,"Jun 12, 2025 20:47:31.161211147 CEST",c4:ea:1d:53:75:c3,433,243,-68,
2636,"Jun 12, 2025 20:48:38.970657448 CEST",f2:42:89:7e:73:bd,355,458,-57,
2633,"Jun 12, 2025 20:48:38.868092310 CEST",f2:42:89:7e:73:bd,354,458,-58,
2411,"Jun 12, 2025 20:48:36.410533147 CEST",f2:42:89:7e:73:bd,327,458,-59,
544,"Jun 12, 2025 20:47:33.742496868 CEST",f2:42:89:7e:73:bd,3773,458,-58,
63,"Jun 12, 2025 20:47:14.901122556 CEST",f2:42:89:7e:73:bd,3581,458,-57,
1985,"Jun 12, 2025 20:48:30.451083555 CEST",c4:ea:1d:53:75:c3,1133,243,-77,
1645,"Jun 12, 2025 20:48:16.647583193 CEST",f2:42:89:7e:73:bd,123,458,-58,
