frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal,is_synthetic
451,"Jun 12, 2025 19:30:11.987161606 CEST",f2:42:89:7e:73:bd,3838,458,-61,
768,"Jun 12, 2025 19:30:26.993694560 CEST",c4:ea:1d:53:75:c3,901,243,-83,
544,"Jun 12, 2025 19:30:16.697504730 CEST",f2:42:89:7e:73:bd,3889,458,-60,
117,"Jun 12, 2025 19:29:53.761338894 CEST",f2:42:89:7e:73:bd,3652,458,-59,
1108,"Jun 12, 2025 19:30:43.993728713 CEST",c4:ea:1d:53:75:c3,1084,243,-84,
1205,"Jun 12, 2025 19:30:49.260360594 CEST",f2:42:89:7e:73:bd,131,458,-60,
1714,"Jun 12, 2025 19:31:17.727199569 CEST",f2:42:89:7e:73:bd,422,458,-57,
1468,"Jun 12, 2025 19:31:03.038383135 CEST",c4:ea:1d:53:75:c3,1290,243,-77,
458,"Jun 12, 2025 19:30:12.248753111 CEST",c4:ea:1d:53:75:c3,734,243,-77,
430,"Jun 12, 2025 19:30:10.964665589 CEST",f2:42:89:7e:73:bd,3828,458,-59,
1322,"Jun 12, 2025 19:30:55.362997528 CEST",c4:ea:1d:53:75:c3,1206,243,-83,
981,"Jun 12, 2025 19:30:37.484467095 CEST",f2:42:89:7e:73:bd,12,458,-61,
94,"Jun 12, 2025 19:29:52.838573227 CEST",f2:42:89:7e:73:bd,3643,458,-59,
1393,"Jun 12, 2025 19:30:59.705009736 CEST",f2:42:89:7e:73:bd,236,458,-60,
641,"Jun 12, 2025 19:30:21.817442258 CEST",f2:42:89:7e:73:bd,3941,458,-60,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
159,"Jun 12, 2025 19:29:57.548934091 CEST",f2:42:89:7e:73:bd,3689,458,-58,
573,"Jun 12, 2025 19:30:17.823896431 CEST",f2:42:89:7e:73:bd,3900,458,-60,
884,"Jun 12, 2025 19:30:33.491926423 CEST",f2:42:89:7e:73:bd,4063,458,-61,
404,"Jun 12, 2025 19:30:09.529599579 CEST",f2:42:89:7e:73:bd,3813,458,-60,
872,"Jun 12, 2025 19:30:32.978911535 CEST",f2:42:89:7e:73:bd,4058,458,-60,
505,"Jun 12, 2025 19:30:14.446821525 CEST",f2:42:89:7e:73:bd,3865,458,-60,
17,"Jun 12, 2025 19:29:48.903163004 CEST",c4:ea:1d:53:75:c3,473,243,-83,
727,"Jun 12, 2025 19:30:25.914429941 CEST",f2:42:89:7e:73:bd,3985,458,-61,
975,"Jun 12, 2025 19:30:37.382080751 CEST",f2:42:89:7e:73:bd,10,458,-61,
1130,"Jun 12, 2025 19:30:45.118508896 CEST",c4:ea:1d:53:75:c3,1095,243,-83,
1531,"Jun 12, 2025 19:31:06.565741956 CEST",f2:42:89:7e:73:bd,304,458,-60,
711,"Jun 12, 2025 19:30:25.196620225 CEST",f2:42:89:7e:73:bd,3977,458,-61,
1024,"Jun 12, 2025 19:30:39.839631323 CEST",f2:42:89:7e:73:bd,35,458,-61,
444,"Jun 12, 2025 19:30:11.783594099 CEST",f2:42:89:7e:73:bd,3836,458,-61,
805,"Jun 12, 2025 19:30:28.985366336 CEST",f2:42:89:7e:73:bd,4019,458,-60,
958,"Jun 12, 2025 19:30:36.312047334 CEST",c4:ea:1d:53:75:c3,1002,243,-76,
426,"Jun 12, 2025 19:30:10.759249732 CEST",f2:42:89:7e:73:bd,3826,458,-59,
1627,"Jun 12, 2025 19:31:11.959204211 CEST",c4:ea:1d:53:75:c3,1380,243,-79,
679,"Jun 12, 2025 19:30:23.865422033 CEST",f2:42:89:7e:73:bd,3964,458,-60,
1293,"Jun 12, 2025 19:30:53.356348289 CEST",f2:42:89:7e:73:bd,173,458,-60,
1408,"Jun 12, 2025 19:31:00.626633498 CEST",f2:42:89:7e:73:bd,245,458,-59,
1211,"Jun 12, 2025 19:30:49.624401370 CEST",c4:ea:1d:53:75:c3,1142,243,-76,
636,"Jun 12, 2025 19:30:21.510425563 CEST",f2:42:89:7e:73:bd,3938,458,-59,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
548,"Jun 12, 2025 19:30:16.958571518 CEST",c4:ea:1d:53:75:c3,786,243,-76,
1621,"Jun 12, 2025 19:31:11.378483087 CEST",f2:42:89:7e:73:bd,353,458,-59,
53,"Jun 12, 2025 19:29:50.586511844 CEST",f2:42:89:7e:73:bd,3621,458,-58,
1134,"Jun 12, 2025 19:30:45.323218098 CEST",c4:ea:1d:53:75:c3,1097,243,-76,
860,"Jun 12, 2025 19:30:32.480965811 CEST",3a:07:16:cb:a7:f4,1434,384,-85,
56,"Jun 12, 2025 19:29:50.893214742 CEST",f2:42:89:7e:73:bd,3624,458,-60,
634,"Jun 12, 2025 19:30:21.407856165 CEST",f2:42:89:7e:73:bd,3937,458,-61,
646,"Jun 12, 2025 19:30:22.227049514 CEST",f2:42:89:7e:73:bd,3945,458,-61,
472,"Jun 12, 2025 19:30:13.114398596 CEST",f2:42:89:7e:73:bd,3849,458,-61,
397,"Jun 12, 2025 19:30:09.119994489 CEST",f2:42:89:7e:73:bd,3809,458,-61,
134,"Jun 12, 2025 19:29:55.296147126 CEST",f2:42:89:7e:73:bd,3667,458,-60,
534,"Jun 12, 2025 19:30:16.083116196 CEST",f2:42:89:7e:73:bd,3883,458,-60,
961,"Jun 12, 2025 19:30:36.562875250 CEST",f2:42:89:7e:73:bd,2,458,-61,
1185,"Jun 12, 2025 19:30:48.339849054 CEST",f2:42:89:7e:73:bd,122,458,-59,
1111,"Jun 12, 2025 19:30:44.140417478 CEST",f2:42:89:7e:73:bd,81,459,-61,
1119,"Jun 12, 2025 19:30:44.646279432 CEST",3a:07:16:cb:a7:f4,1533,384,-85,
425,"Jun 12, 2025 19:30:10.712241799 CEST",c4:ea:1d:53:75:c3,718,243,-84,
1244,"Jun 12, 2025 19:30:51.513107120 CEST",f2:42:89:7e:73:bd,153,458,-60,
696,"Jun 12, 2025 19:30:24.684631445 CEST",f2:42:89:7e:73:bd,3972,458,-59,
1144,"Jun 12, 2025 19:30:45.882209853 CEST",f2:42:89:7e:73:bd,98,458,-60,
92,"Jun 12, 2025 19:29:52.736188699 CEST",f2:42:89:7e:73:bd,3642,458,-59,
211,"Jun 12, 2025 19:30:00.929012661 CEST",f2:42:89:7e:73:bd,3725,458,-61,
290,"Jun 12, 2025 19:30:05.228835564 CEST",f2:42:89:7e:73:bd,3770,458,-59,
686,"Jun 12, 2025 19:30:24.229498498 CEST",c4:ea:1d:53:75:c3,865,243,-77,
1519,"Jun 12, 2025 19:31:05.747785916 CEST",f2:42:89:7e:73:bd,296,458,-62,
416,"Jun 12, 2025 19:30:10.302619668 CEST",c4:ea:1d:53:75:c3,714,243,-86,
1050,"Jun 12, 2025 19:30:41.022420001 CEST",c4:ea:1d:53:75:c3,1054,243,-75,
722,"Jun 12, 2025 19:30:25.607139538 CEST",f2:42:89:7e:73:bd,3982,458,-59,
1653,"Jun 12, 2025 19:31:13.589424926 CEST",c4:ea:1d:53:75:c3,1400,243,-80,
378,"Jun 12, 2025 19:30:08.301635674 CEST",f2:42:89:7e:73:bd,3801,458,-61,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
199,"Jun 12, 2025 19:30:00.313682876 CEST",f2:42:89:7e:73:bd,3718,458,-60,
555,"Jun 12, 2025 19:30:17.061177652 CEST",c4:ea:1d:53:75:c3,788,243,-77,
647,"Jun 12, 2025 19:30:22.284802528 CEST",c4:ea:1d:53:75:c3,841,243,-83,
283,"Jun 12, 2025 19:30:04.977972099 CEST",c4:ea:1d:53:75:c3,646,243,-77,
1424,"Jun 12, 2025 19:31:01.297515598 CEST",c4:ea:1d:53:75:c3,1273,243,-83,
1258,"Jun 12, 2025 19:30:52.183981677 CEST",c4:ea:1d:53:75:c3,1167,243,-76,
1026,"Jun 12, 2025 19:30:39.942053775 CEST",f2:42:89:7e:73:bd,36,458,-59,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
806,"Jun 12, 2025 19:30:29.090569449 CEST",f2:42:89:7e:73:bd,4020,458,-60,
591,"Jun 12, 2025 19:30:18.950292881 CEST",f2:42:89:7e:73:bd,3911,458,-60,
912,"Jun 12, 2025 19:30:34.514899526 CEST",f2:42:89:7e:73:bd,4073,458,-60,
1438,"Jun 12, 2025 19:31:01.855377810 CEST",f2:42:89:7e:73:bd,257,458,-59,
775,"Jun 12, 2025 19:30:27.346996052 CEST",f2:42:89:7e:73:bd,4003,458,-60,
330,"Jun 12, 2025 19:30:06.560014899 CEST",f2:42:89:7e:73:bd,3783,458,-59,
993,"Jun 12, 2025 19:30:37.996459786 CEST",f2:42:89:7e:73:bd,17,458,-60,
1376,"Jun 12, 2025 19:30:59.090613450 CEST",f2:42:89:7e:73:bd,230,458,-59,
791,"Jun 12, 2025 19:30:28.269650532 CEST",f2:42:89:7e:73:bd,4012,458,-60,
366,"Jun 12, 2025 19:30:07.845036409 CEST",c4:ea:1d:53:75:c3,685,243,-77,
672,"Jun 12, 2025 19:30:23.456905489 CEST",f2:42:89:7e:73:bd,3960,458,-60,
1129,"Jun 12, 2025 19:30:45.061990675 CEST",f2:42:89:7e:73:bd,90,458,-60,
341,"Jun 12, 2025 19:30:07.174416004 CEST",f2:42:89:7e:73:bd,3789,458,-62,
406,"Jun 12, 2025 19:30:09.734465994 CEST",f2:42:89:7e:73:bd,3815,458,-59,
1140,"Jun 12, 2025 19:30:45.632335829 CEST",c4:ea:1d:53:75:c3,1100,243,-83,
1025,"Jun 12, 2025 19:30:39.853757491 CEST",3a:07:16:cb:a7:f4,1494,384,-84,
855,"Jun 12, 2025 19:30:32.057344693 CEST",f2:42:89:7e:73:bd,4049,458,-60,
107,"Jun 12, 2025 19:29:53.351383760 CEST",f2:42:89:7e:73:bd,3648,458,-59,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
1708,"Jun 12, 2025 19:31:17.322633388 CEST",f2:42:89:7e:73:bd,418,458,-60,
944,"Jun 12, 2025 19:30:35.847009845 CEST",f2:42:89:7e:73:bd,4090,458,-61,
113,"Jun 12, 2025 19:29:53.556336428 CEST",f2:42:89:7e:73:bd,3650,458,-59,
1562,"Jun 12, 2025 19:31:07.851072374 CEST",c4:ea:1d:53:75:c3,1339,243,-78,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
202,"Jun 12, 2025 19:30:00.518505989 CEST",f2:42:89:7e:73:bd,3720,458,-59,
1161,"Jun 12, 2025 19:30:47.109970729 CEST",f2:42:89:7e:73:bd,110,458,-59,
1193,"Jun 12, 2025 19:30:48.704129107 CEST",c4:ea:1d:53:75:c3,1133,243,-85,
1466,"Jun 12, 2025 19:31:02.935895940 CEST",c4:ea:1d:53:75:c3,1289,243,-77,
1640,"Jun 12, 2025 19:31:12.607258758 CEST",f2:42:89:7e:73:bd,366,458,-59,
528,"Jun 12, 2025 19:30:15.729800596 CEST",c4:ea:1d:53:75:c3,773,243,-76,
1582,"Jun 12, 2025 19:31:08.818504825 CEST",f2:42:89:7e:73:bd,327,458,-64,
507,"Jun 12, 2025 19:30:14.547143780 CEST",f2:42:89:7e:73:bd,3866,458,-61,
1310,"Jun 12, 2025 19:30:54.485269153 CEST",f2:42:89:7e:73:bd,184,458,-59,
691,"Jun 12, 2025 19:30:24.439550419 CEST",c4:ea:1d:53:75:c3,868,243,-83,
1472,"Jun 12, 2025 19:31:03.449604073 CEST",c4:ea:1d:53:75:c3,1294,243,-83,
1516,"Jun 12, 2025 19:31:05.439349417 CEST",f2:42:89:7e:73:bd,293,459,-60,
1530,"Jun 12, 2025 19:31:06.463351142 CEST",f2:42:89:7e:73:bd,303,458,-59,
777,"Jun 12, 2025 19:30:27.551775374 CEST",f2:42:89:7e:73:bd,4005,458,-60,
1320,"Jun 12, 2025 19:30:55.097068321 CEST",f2:42:89:7e:73:bd,190,458,-60,
819,"Jun 12, 2025 19:30:29.906981229 CEST",f2:42:89:7e:73:bd,4028,458,-61,
1560,"Jun 12, 2025 19:31:07.750709751 CEST",c4:ea:1d:53:75:c3,1338,243,-83,
1145,"Jun 12, 2025 19:30:45.990380661 CEST",f2:42:89:7e:73:bd,99,458,-59,
1012,"Jun 12, 2025 19:30:39.122850090 CEST",f2:42:89:7e:73:bd,28,458,-59,
1200,"Jun 12, 2025 19:30:49.055535455 CEST",f2:42:89:7e:73:bd,129,458,-59,
1643,"Jun 12, 2025 19:31:12.812058055 CEST",f2:42:89:7e:73:bd,368,458,-59,
1052,"Jun 12, 2025 19:30:41.084669886 CEST",3a:07:16:cb:a7:f4,1504,384,-84,
796,"Jun 12, 2025 19:30:28.575758382 CEST",f2:42:89:7e:73:bd,4015,458,-60,
1156,"Jun 12, 2025 19:30:46.802771888 CEST",f2:42:89:7e:73:bd,107,458,-60,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
334,"Jun 12, 2025 19:30:06.765249029 CEST",f2:42:89:7e:73:bd,3785,458,-61,
1441,"Jun 12, 2025 19:31:02.116682128 CEST",c4:ea:1d:53:75:c3,1281,243,-77,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
1106,"Jun 12, 2025 19:30:43.833196986 CEST",f2:42:89:7e:73:bd,78,458,-59,
147,"Jun 12, 2025 19:29:56.683496803 CEST",c4:ea:1d:53:75:c3,557,243,-76,
1248,"Jun 12, 2025 19:30:51.722616094 CEST",f2:42:89:7e:73:bd,155,458,-60,
429,"Jun 12, 2025 19:30:10.861837010 CEST",f2:42:89:7e:73:bd,3827,458,-58,
1399,"Jun 12, 2025 19:31:00.114619226 CEST",f2:42:89:7e:73:bd,240,458,-59,
1020,"Jun 12, 2025 19:30:39.532438628 CEST",f2:42:89:7e:73:bd,32,458,-61,
253,"Jun 12, 2025 19:30:03.692863148 CEST",f2:42:89:7e:73:bd,3753,458,-59,
1601,"Jun 12, 2025 19:31:09.842494887 CEST",f2:42:89:7e:73:bd,337,458,-60,
1635,"Jun 12, 2025 19:31:12.151840370 CEST",c4:ea:1d:53:75:c3,1385,243,-79,
1040,"Jun 12, 2025 19:30:40.659972793 CEST",f2:42:89:7e:73:bd,44,458,-61,
807,"Jun 12, 2025 19:30:29.144110685 CEST",c4:ea:1d:53:75:c3,923,243,-77,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
830,"Jun 12, 2025 19:30:30.727192723 CEST",f2:42:89:7e:73:bd,4036,458,-61,
1014,"Jun 12, 2025 19:30:39.225254523 CEST",f2:42:89:7e:73:bd,29,458,-59,
408,"Jun 12, 2025 19:30:09.836788433 CEST",f2:42:89:7e:73:bd,3816,458,-60,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
735,"Jun 12, 2025 19:30:26.284330471 CEST",c4:ea:1d:53:75:c3,891,243,-83,
1699,"Jun 12, 2025 19:31:16.293620830 CEST",f2:42:89:7e:73:bd,408,458,-62,
1540,"Jun 12, 2025 19:31:06.872926061 CEST",f2:42:89:7e:73:bd,307,458,-60,
13,"Jun 12, 2025 19:29:48.640250940 CEST",f2:42:89:7e:73:bd,3596,458,-59,
265,"Jun 12, 2025 19:30:04.409639213 CEST",f2:42:89:7e:73:bd,3760,458,-60,
1497,"Jun 12, 2025 19:31:04.164699617 CEST",c4:ea:1d:53:75:c3,1301,243,-83,
1703,"Jun 12, 2025 19:31:16.865743653 CEST",c4:ea:1d:53:75:c3,1441,243,-76,
1100,"Jun 12, 2025 19:30:43.586391159 CEST",c4:ea:1d:53:75:c3,1080,243,-84,
786,"Jun 12, 2025 19:30:27.961375436 CEST",f2:42:89:7e:73:bd,4009,458,-60,
1527,"Jun 12, 2025 19:31:06.315057773 CEST",c4:ea:1d:53:75:c3,1322,243,-77,
316,"Jun 12, 2025 19:30:06.048027376 CEST",f2:42:89:7e:73:bd,3778,458,-60,
1297,"Jun 12, 2025 19:30:53.624686882 CEST",c4:ea:1d:53:75:c3,1190,243,-83,
1693,"Jun 12, 2025 19:31:15.885414032 CEST",f2:42:89:7e:73:bd,404,458,-58,
1138,"Jun 12, 2025 19:30:45.471563429 CEST",f2:42:89:7e:73:bd,94,458,-60,
465,"Jun 12, 2025 19:30:12.657801357 CEST",c4:ea:1d:53:75:c3,740,243,-85,
-1,dummy,40:ee:dd:0e:38:54,-1,-1,-100,True
955,"Jun 12, 2025 19:30:36.213947289 CEST",c4:ea:1d:53:75:c3,1001,243,-83,
742,"Jun 12, 2025 19:30:26.630205669 CEST",f2:42:89:7e:73:bd,3992,458,-60,
899,"Jun 12, 2025 19:30:33.958666293 CEST",c4:ea:1d:53:75:c3,975,243,-85,
1628,"Jun 12, 2025 19:31:11.992867012 CEST",f2:42:89:7e:73:bd,359,458,-59,
245,"Jun 12, 2025 19:30:03.181657777 CEST",f2:42:89:7e:73:bd,3748,458,-60,
576,"Jun 12, 2025 19:30:18.029595214 CEST",f2:42:89:7e:73:bd,3902,458,-61,
859,"Jun 12, 2025 19:30:32.466927364 CEST",f2:42:89:7e:73:bd,4053,458,-59,
1191,"Jun 12, 2025 19:30:48.601230756 CEST",c4:ea:1d:53:75:c3,1132,243,-85,
904,"Jun 12, 2025 19:30:34.161678631 CEST",c4:ea:1d:53:75:c3,978,243,-85,
894,"Jun 12, 2025 19:30:33.695704571 CEST",f2:42:89:7e:73:bd,4065,458,-60,
299,"Jun 12, 2025 19:30:05.536929701 CEST",f2:42:89:7e:73:bd,3773,458,-60,
1598,"Jun 12, 2025 19:31:09.740091711 CEST",f2:42:89:7e:73:bd,336,458,-62,
1013,"Jun 12, 2025 19:30:39.179241409 CEST",c4:ea:1d:53:75:c3,1032,243,-82,
1592,"Jun 12, 2025 19:31:09.330496119 CEST",f2:42:89:7e:73:bd,332,458,-60,
715,"Jun 12, 2025 19:30:25.401575827 CEST",f2:42:89:7e:73:bd,3979,458,-60,
924,"Jun 12, 2025 19:30:35.231695426 CEST",f2:42:89:7e:73:bd,4080,458,-60,
1680,"Jun 12, 2025 19:31:15.577991140 CEST",f2:42:89:7e:73:bd,397,458,-62,
1056,"Jun 12, 2025 19:30:41.330175757 CEST",c4:ea:1d:53:75:c3,1057,243,-84,
