frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal,is_synthetic
7246,"Jun  5, 2025 00:38:54.522977805 CEST",3a:07:16:cb:a7:f4,3460,384,-84,
4674,"Jun  5, 2025 00:38:22.180913147 CEST",f2:42:89:7e:73:bd,125,458,-74,
2851,"Jun  5, 2025 00:38:03.749119690 CEST",f2:42:89:7e:73:bd,4036,458,-75,
4515,"Jun  5, 2025 00:38:19.723323393 CEST",f2:42:89:7e:73:bd,101,458,-75,
5316,"Jun  5, 2025 00:38:30.526773818 CEST",40:ee:dd:0e:38:54,3323,305,-85,
7678,"Jun  5, 2025 00:38:59.658843686 CEST",f2:42:89:7e:73:bd,505,458,-73,
6404,"Jun  5, 2025 00:38:44.196634700 CEST",f2:42:89:7e:73:bd,348,458,-74,
3837,"Jun  5, 2025 00:38:12.350612170 CEST",f2:42:89:7e:73:bd,27,458,-74,
406,"Jun  5, 2025 00:37:39.890191958 CEST",f2:42:89:7e:73:bd,3791,458,-73,
8050,"Jun  5, 2025 00:39:04.573988343 CEST",f2:42:89:7e:73:bd,554,458,-74,
3544,"Jun  5, 2025 00:38:09.278648550 CEST",f2:42:89:7e:73:bd,4091,458,-76,
4789,"Jun  5, 2025 00:38:23.921671102 CEST",f2:42:89:7e:73:bd,142,458,-74,
7716,"Jun  5, 2025 00:39:00.682858123 CEST",f2:42:89:7e:73:bd,515,458,-73,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100,True
4280,"Jun  5, 2025 00:38:17.675354723 CEST",f2:42:89:7e:73:bd,81,458,-74,
4871,"Jun  5, 2025 00:38:24.947040180 CEST",f2:42:89:7e:73:bd,152,458,-73,
1054,"Jun  5, 2025 00:37:46.136523143 CEST",f2:42:89:7e:73:bd,3858,458,-73,
5286,"Jun  5, 2025 00:38:29.860796601 CEST",f2:42:89:7e:73:bd,205,458,-74,
1962,"Jun  5, 2025 00:37:56.171615036 CEST",f2:42:89:7e:73:bd,3959,458,-75,
7972,"Jun  5, 2025 00:39:03.549998001 CEST",f2:42:89:7e:73:bd,543,458,-73,
5984,"Jun  5, 2025 00:38:38.871892426 CEST",f2:42:89:7e:73:bd,296,458,-72,
6872,"Jun  5, 2025 00:38:49.805451156 CEST",40:ee:dd:0e:38:54,3525,305,-85,
2500,"Jun  5, 2025 00:38:00.062787720 CEST",f2:42:89:7e:73:bd,4000,458,-77,
555,"Jun  5, 2025 00:37:40.953255564 CEST",40:ee:dd:0e:38:54,2803,305,-84,
4652,"Jun  5, 2025 00:38:21.771296882 CEST",f2:42:89:7e:73:bd,121,458,-75,
3498,"Jun  5, 2025 00:38:08.972813080 CEST",f2:42:89:7e:73:bd,4087,458,-75,
7936,"Jun  5, 2025 00:39:03.038013901 CEST",f2:42:89:7e:73:bd,538,458,-73,
1794,"Jun  5, 2025 00:37:54.400285526 CEST",40:ee:dd:0e:38:54,2945,305,-85,
6746,"Jun  5, 2025 00:38:48.394976961 CEST",f2:42:89:7e:73:bd,389,458,-74,
8129,"Jun  5, 2025 00:39:05.597972189 CEST",f2:42:89:7e:73:bd,565,458,-72,
774,"Jun  5, 2025 00:37:42.558844515 CEST",40:ee:dd:0e:38:54,2819,305,-82,
131,"Jun  5, 2025 00:37:37.432626160 CEST",f2:42:89:7e:73:bd,3767,458,-75,
4533,"Jun  5, 2025 00:38:20.337711927 CEST",f2:42:89:7e:73:bd,107,458,-75,
5474,"Jun  5, 2025 00:38:32.158954559 CEST",3a:07:16:cb:a7:f4,3278,384,-83,
5963,"Jun  5, 2025 00:38:38.554848059 CEST",40:ee:dd:0e:38:54,3410,305,-86,
807,"Jun  5, 2025 00:37:42.859761552 CEST",f2:42:89:7e:73:bd,3826,458,-73,
7046,"Jun  5, 2025 00:38:52.001921322 CEST",40:ee:dd:0e:38:54,3547,305,-85,
3865,"Jun  5, 2025 00:38:12.657790548 CEST",f2:42:89:7e:73:bd,30,458,-75,
4528,"Jun  5, 2025 00:38:20.190558298 CEST",40:ee:dd:0e:38:54,3218,305,-82,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100,True
7017,"Jun  5, 2025 00:38:51.774142775 CEST",f2:42:89:7e:73:bd,427,458,-73,
6835,"Jun  5, 2025 00:38:49.362029894 CEST",3a:07:16:cb:a7:f4,3418,384,-83,
6440,"Jun  5, 2025 00:38:44.811030217 CEST",f2:42:89:7e:73:bd,354,458,-73,
7488,"Jun  5, 2025 00:38:57.610863842 CEST",f2:42:89:7e:73:bd,485,458,-72,
5733,"Jun  5, 2025 00:38:35.697525769 CEST",f2:42:89:7e:73:bd,265,458,-73,
7715,"Jun  5, 2025 00:39:00.666935567 CEST",3a:07:16:cb:a7:f4,3510,384,-83,
5192,"Jun  5, 2025 00:38:28.529614473 CEST",f2:42:89:7e:73:bd,192,458,-74,
1535,"Jun  5, 2025 00:37:51.242267945 CEST",3a:07:16:cb:a7:f4,2945,384,-84,
7164,"Jun  5, 2025 00:38:53.707888051 CEST",40:ee:dd:0e:38:54,3564,305,-84,
3509,"Jun  5, 2025 00:38:09.076305361 CEST",f2:42:89:7e:73:bd,4089,458,-76,
2510,"Jun  5, 2025 00:38:00.165178534 CEST",f2:42:89:7e:73:bd,4001,458,-75,
1773,"Jun  5, 2025 00:37:54.226016857 CEST",f2:42:89:7e:73:bd,3940,458,-76,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100,True
4631,"Jun  5, 2025 00:38:21.566498562 CEST",f2:42:89:7e:73:bd,119,458,-74,
3703,"Jun  5, 2025 00:38:10.917022955 CEST",f2:42:89:7e:73:bd,13,458,-77,
6387,"Jun  5, 2025 00:38:44.094248426 CEST",f2:42:89:7e:73:bd,347,458,-73,
7688,"Jun  5, 2025 00:38:59.966038617 CEST",f2:42:89:7e:73:bd,508,458,-73,
4884,"Jun  5, 2025 00:38:25.252853021 CEST",f2:42:89:7e:73:bd,155,458,-74,
990,"Jun  5, 2025 00:37:45.419726475 CEST",f2:42:89:7e:73:bd,3851,458,-75,
5380,"Jun  5, 2025 00:38:31.229195893 CEST",40:ee:dd:0e:38:54,3330,305,-84,
2871,"Jun  5, 2025 00:38:04.158911326 CEST",f2:42:89:7e:73:bd,4040,458,-75,
6757,"Jun  5, 2025 00:38:48.489636065 CEST",40:ee:dd:0e:38:54,3512,305,-85,
3203,"Jun  5, 2025 00:38:06.822817539 CEST",f2:42:89:7e:73:bd,4066,458,-75,
5553,"Jun  5, 2025 00:38:33.137561964 CEST",f2:42:89:7e:73:bd,238,458,-73,
4973,"Jun  5, 2025 00:38:26.379255548 CEST",f2:42:89:7e:73:bd,166,458,-74,
7554,"Jun  5, 2025 00:38:58.327662116 CEST",f2:42:89:7e:73:bd,492,458,-72,
5801,"Jun  5, 2025 00:38:36.459709494 CEST",3a:07:16:cb:a7:f4,3313,384,-81,
942,"Jun  5, 2025 00:37:44.702943915 CEST",f2:42:89:7e:73:bd,3844,458,-73,
7056,"Jun  5, 2025 00:38:52.185658234 CEST",f2:42:89:7e:73:bd,431,458,-73,
1615,"Jun  5, 2025 00:37:51.974807677 CEST",f2:42:89:7e:73:bd,3918,458,-75,
407,"Jun  5, 2025 00:37:39.937325466 CEST",3a:07:16:cb:a7:f4,2853,384,-83,
826,"Jun  5, 2025 00:37:43.261302419 CEST",40:ee:dd:0e:38:54,2828,305,-82,
1021,"Jun  5, 2025 00:37:45.870430996 CEST",40:ee:dd:0e:38:54,2856,305,-83,
2948,"Jun  5, 2025 00:38:04.875498051 CEST",f2:42:89:7e:73:bd,4047,458,-75,
1627,"Jun  5, 2025 00:37:52.280455832 CEST",f2:42:89:7e:73:bd,3921,458,-76,
5845,"Jun  5, 2025 00:38:37.049577940 CEST",40:ee:dd:0e:38:54,3395,305,-84,
5988,"Jun  5, 2025 00:38:38.974285405 CEST",f2:42:89:7e:73:bd,297,458,-73,
3682,"Jun  5, 2025 00:38:10.609831586 CEST",f2:42:89:7e:73:bd,10,458,-74,
1619,"Jun  5, 2025 00:37:52.075647874 CEST",f2:42:89:7e:73:bd,3919,458,-74,
5938,"Jun  5, 2025 00:38:38.257507943 CEST",f2:42:89:7e:73:bd,290,458,-73,
6061,"Jun  5, 2025 00:38:39.691114130 CEST",f2:42:89:7e:73:bd,304,458,-73,
6472,"Jun  5, 2025 00:38:45.323007544 CEST",f2:42:89:7e:73:bd,359,458,-73,
8071,"Jun  5, 2025 00:39:04.778810478 CEST",f2:42:89:7e:73:bd,556,458,-73,
3937,"Jun  5, 2025 00:38:13.681808267 CEST",f2:42:89:7e:73:bd,41,458,-75,
7545,"Jun  5, 2025 00:38:58.225280312 CEST",f2:42:89:7e:73:bd,491,458,-73,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100,True
3789,"Jun  5, 2025 00:38:11.633826188 CEST",f2:42:89:7e:73:bd,20,458,-75,
4767,"Jun  5, 2025 00:38:23.301448377 CEST",40:ee:dd:0e:38:54,3250,305,-85,
6287,"Jun  5, 2025 00:38:42.769611263 CEST",40:ee:dd:0e:38:54,3452,305,-84,
2584,"Jun  5, 2025 00:38:01.086749286 CEST",f2:42:89:7e:73:bd,4010,458,-75,
5290,"Jun  5, 2025 00:38:29.963198031 CEST",f2:42:89:7e:73:bd,206,458,-73,
7791,"Jun  5, 2025 00:39:01.399619451 CEST",f2:42:89:7e:73:bd,522,458,-73,
2351,"Jun  5, 2025 00:37:58.936368362 CEST",f2:42:89:7e:73:bd,3989,458,-76,
2022,"Jun  5, 2025 00:37:56.581197638 CEST",f2:42:89:7e:73:bd,3965,458,-74,
2332,"Jun  5, 2025 00:37:58.833985021 CEST",f2:42:89:7e:73:bd,3987,458,-76,
4266,"Jun  5, 2025 00:38:17.368152390 CEST",f2:42:89:7e:73:bd,78,458,-74,
6347,"Jun  5, 2025 00:38:43.377441770 CEST",f2:42:89:7e:73:bd,340,458,-73,
5720,"Jun  5, 2025 00:38:35.595130695 CEST",f2:42:89:7e:73:bd,264,458,-73,
966,"Jun  5, 2025 00:37:44.907736578 CEST",f2:42:89:7e:73:bd,3846,458,-75,
7161,"Jun  5, 2025 00:38:53.617307468 CEST",f2:42:89:7e:73:bd,446,458,-73,
7083,"Jun  5, 2025 00:38:52.593322575 CEST",f2:42:89:7e:73:bd,435,458,-73,
4703,"Jun  5, 2025 00:38:22.590490650 CEST",f2:42:89:7e:73:bd,129,458,-74,
2621,"Jun  5, 2025 00:38:01.291557174 CEST",f2:42:89:7e:73:bd,4012,458,-75,
5578,"Jun  5, 2025 00:38:33.547161118 CEST",f2:42:89:7e:73:bd,243,458,-73,
7875,"Jun  5, 2025 00:39:02.526003190 CEST",f2:42:89:7e:73:bd,533,458,-72,
542,"Jun  5, 2025 00:37:40.811814324 CEST",f2:42:89:7e:73:bd,3805,458,-74,
380,"Jun  5, 2025 00:37:39.787794719 CEST",f2:42:89:7e:73:bd,3790,458,-72,
5218,"Jun  5, 2025 00:38:28.921123547 CEST",40:ee:dd:0e:38:54,3306,305,-86,
1596,"Jun  5, 2025 00:37:51.770113979 CEST",f2:42:89:7e:73:bd,3916,458,-74,
732,"Jun  5, 2025 00:37:42.347782690 CEST",f2:42:89:7e:73:bd,3821,458,-73,
3766,"Jun  5, 2025 00:38:11.359666325 CEST",40:ee:dd:0e:38:54,3122,305,-86,
8138,"Jun  5, 2025 00:39:05.750054028 CEST",40:ee:dd:0e:38:54,3702,305,-86,
5642,"Jun  5, 2025 00:38:34.366365850 CEST",f2:42:89:7e:73:bd,251,458,-73,
6489,"Jun  5, 2025 00:38:45.732606208 CEST",f2:42:89:7e:73:bd,363,458,-73,
7061,"Jun  5, 2025 00:38:52.311132081 CEST",3a:07:16:cb:a7:f4,3442,384,-83,
6631,"Jun  5, 2025 00:38:47.065721823 CEST",f2:42:89:7e:73:bd,376,458,-74,
7167,"Jun  5, 2025 00:38:53.823533274 CEST",f2:42:89:7e:73:bd,448,458,-73,
60,"Jun  5, 2025 00:37:36.613432882 CEST",f2:42:89:7e:73:bd,3759,458,-73,
4391,"Jun  5, 2025 00:38:18.803108260 CEST",f2:42:89:7e:73:bd,92,458,-74,
4633,"Jun  5, 2025 00:38:21.591313031 CEST",3a:07:16:cb:a7:f4,3192,384,-84,
5674,"Jun  5, 2025 00:38:34.864651212 CEST",3a:07:16:cb:a7:f4,3300,384,-82,
-1,dummy,c4:ea:1d:53:75:c3,-1,-1,-100,True
5721,"Jun  5, 2025 00:38:35.599551090 CEST",3a:07:16:cb:a7:f4,3306,384,-82,
15,"Jun  5, 2025 00:37:36.236749436 CEST",40:ee:dd:0e:38:54,2752,305,-84,
1312,"Jun  5, 2025 00:37:48.579911929 CEST",40:ee:dd:0e:38:54,2887,305,-84,
4892,"Jun  5, 2025 00:38:25.457650782 CEST",f2:42:89:7e:73:bd,157,458,-74,
6081,"Jun  5, 2025 00:38:40.160466553 CEST",40:ee:dd:0e:38:54,3426,305,-86,
4469,"Jun  5, 2025 00:38:19.211328816 CEST",f2:42:89:7e:73:bd,96,458,-75,
798,"Jun  5, 2025 00:37:42.757364872 CEST",f2:42:89:7e:73:bd,3825,458,-74,
5270,"Jun  5, 2025 00:38:29.554236528 CEST",f2:42:89:7e:73:bd,202,458,-73,
3324,"Jun  5, 2025 00:38:07.640265275 CEST",f2:42:89:7e:73:bd,4074,458,-75,
832,"Jun  5, 2025 00:37:43.371756199 CEST",f2:42:89:7e:73:bd,3831,458,-73,
3697,"Jun  5, 2025 00:38:10.814670274 CEST",f2:42:89:7e:73:bd,12,458,-75,
6485,"Jun  5, 2025 00:38:45.679816185 CEST",40:ee:dd:0e:38:54,3484,305,-85,
5488,"Jun  5, 2025 00:38:32.333068529 CEST",40:ee:dd:0e:38:54,3342,305,-85,
1173,"Jun  5, 2025 00:37:47.365306008 CEST",f2:42:89:7e:73:bd,3870,458,-74,
1882,"Jun  5, 2025 00:37:55.352416450 CEST",f2:42:89:7e:73:bd,3951,458,-75,
7997,"Jun  5, 2025 00:39:04.107562689 CEST",3a:07:16:cb:a7:f4,3538,384,-85,
4510,"Jun  5, 2025 00:38:19.625313444 CEST",3a:07:16:cb:a7:f4,3176,384,-84,
6536,"Jun  5, 2025 00:38:46.142202638 CEST",f2:42:89:7e:73:bd,367,458,-73,
6113,"Jun  5, 2025 00:38:40.612669658 CEST",f2:42:89:7e:73:bd,313,458,-73,
251,"Jun  5, 2025 00:37:38.446596442 CEST",40:ee:dd:0e:38:54,2777,305,-82,
2788,"Jun  5, 2025 00:38:02.725127672 CEST",f2:42:89:7e:73:bd,4026,458,-75,
7618,"Jun  5, 2025 00:38:59.069491856 CEST",3a:07:16:cb:a7:f4,3497,384,-83,
4049,"Jun  5, 2025 00:38:15.012973704 CEST",f2:42:89:7e:73:bd,54,458,-74,
7990,"Jun  5, 2025 00:39:03.943719996 CEST",40:ee:dd:0e:38:54,3682,305,-88,
6426,"Jun  5, 2025 00:38:44.606519434 CEST",f2:42:89:7e:73:bd,352,458,-74,
5289,"Jun  5, 2025 00:38:29.947106739 CEST",3a:07:16:cb:a7:f4,3260,384,-83,
6070,"Jun  5, 2025 00:38:39.895879136 CEST",f2:42:89:7e:73:bd,306,458,-73,
7739,"Jun  5, 2025 00:39:00.887629973 CEST",f2:42:89:7e:73:bd,517,458,-72,
3782,"Jun  5, 2025 00:38:11.531420079 CEST",f2:42:89:7e:73:bd,19,458,-75,
844,"Jun  5, 2025 00:37:43.678969428 CEST",f2:42:89:7e:73:bd,3834,458,-74,
4126,"Jun  5, 2025 00:38:16.139360237 CEST",f2:42:89:7e:73:bd,65,458,-75,
849,"Jun  5, 2025 00:37:43.782688832 CEST",f2:42:89:7e:73:bd,3835,458,-74,
2910,"Jun  5, 2025 00:38:04.465925926 CEST",f2:42:89:7e:73:bd,4043,458,-76,
5154,"Jun  5, 2025 00:38:28.120034037 CEST",f2:42:89:7e:73:bd,188,458,-73,
154,"Jun  5, 2025 00:37:37.638757052 CEST",f2:42:89:7e:73:bd,3769,458,-74,
1442,"Jun  5, 2025 00:37:50.085206143 CEST",40:ee:dd:0e:38:54,2902,305,-83,
6353,"Jun  5, 2025 00:38:43.584546459 CEST",f2:42:89:7e:73:bd,342,458,-74,
1056,"Jun  5, 2025 00:37:46.171644579 CEST",40:ee:dd:0e:38:54,2859,305,-84,
5856,"Jun  5, 2025 00:38:37.350639968 CEST",40:ee:dd:0e:38:54,3398,305,-85,
4262,"Jun  5, 2025 00:38:17.265752427 CEST",f2:42:89:7e:73:bd,77,458,-75,
1573,"Jun  5, 2025 00:37:51.590452795 CEST",40:ee:dd:0e:38:54,2917,305,-85,
1240,"Jun  5, 2025 00:37:47.922394517 CEST",3a:07:16:cb:a7:f4,2918,384,-84,
6165,"Jun  5, 2025 00:38:41.129119270 CEST",3a:07:16:cb:a7:f4,3351,384,-82,
2116,"Jun  5, 2025 00:37:57.298005061 CEST",f2:42:89:7e:73:bd,3972,458,-75,
1114,"Jun  5, 2025 00:37:46.695732873 CEST",3a:07:16:cb:a7:f4,2908,384,-83,
6635,"Jun  5, 2025 00:38:47.166209322 CEST",f2:42:89:7e:73:bd,377,458,-73,
3446,"Jun  5, 2025 00:38:08.459449474 CEST",f2:42:89:7e:73:bd,4082,458,-76,
4340,"Jun  5, 2025 00:38:18.289742698 CEST",f2:42:89:7e:73:bd,87,459,-74,
4894,"Jun  5, 2025 00:38:25.560057729 CEST",f2:42:89:7e:73:bd,158,458,-74,
4275,"Jun  5, 2025 00:38:17.574326234 CEST",f2:42:89:7e:73:bd,80,458,-74,
7156,"Jun  5, 2025 00:38:53.539931567 CEST",3a:07:16:cb:a7:f4,3452,384,-83,
5597,"Jun  5, 2025 00:38:33.956769351 CEST",f2:42:89:7e:73:bd,247,458,-72,
3668,"Jun  5, 2025 00:38:10.302634840 CEST",f2:42:89:7e:73:bd,7,458,-75,
2843,"Jun  5, 2025 00:38:03.443307547 CEST",f2:42:89:7e:73:bd,4033,458,-74,
3953,"Jun  5, 2025 00:38:13.988992233 CEST",f2:42:89:7e:73:bd,44,458,-75,
53,"Jun  5, 2025 00:37:36.511039204 CEST",f2:42:89:7e:73:bd,3758,458,-73,
95,"Jun  5, 2025 00:37:36.920632840 CEST",f2:42:89:7e:73:bd,3762,458,-75,
5958,"Jun  5, 2025 00:38:38.454518680 CEST",40:ee:dd:0e:38:54,3409,305,-85,
8143,"Jun  5, 2025 00:39:05.850402054 CEST",40:ee:dd:0e:38:54,3703,305,-86,
6652,"Jun  5, 2025 00:38:47.473380926 CEST",f2:42:89:7e:73:bd,380,458,-74,
2544,"Jun  5, 2025 00:38:00.779548489 CEST",f2:42:89:7e:73:bd,4007,458,-74,
3734,"Jun  5, 2025 00:38:11.121831471 CEST",f2:42:89:7e:73:bd,15,458,-75,
5432,"Jun  5, 2025 00:38:31.806376483 CEST",f2:42:89:7e:73:bd,225,458,-72,
7995,"Jun  5, 2025 00:39:04.061990204 CEST",f2:42:89:7e:73:bd,549,458,-73,
4547,"Jun  5, 2025 00:38:20.747321976 CEST",f2:42:89:7e:73:bd,111,458,-75,
