frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal,is_synthetic
889,"Jun  5, 2025 00:32:05.149587226 CEST",f2:42:89:7e:73:bd,376,458,-68.0,
896,"Jun  5, 2025 00:32:05.251011297 CEST",f2:42:89:7e:73:bd,377,459,-69.0,
905,"Jun  5, 2025 00:32:05.457339141 CEST",f2:42:89:7e:73:bd,379,458,-68.0,
908,"Jun  5, 2025 00:32:05.558194494 CEST",f2:42:89:7e:73:bd,380,458,-69.0,
917,"Jun  5, 2025 00:32:05.660610660 CEST",f2:42:89:7e:73:bd,381,458,-68.0,
923,"Jun  5, 2025 00:32:05.762988693 CEST",f2:42:89:7e:73:bd,382,458,-69.0,
946,"Jun  5, 2025 00:32:05.967801679 CEST",f2:42:89:7e:73:bd,384,458,-70.0,
955,"Jun  5, 2025 00:32:06.070703871 CEST",f2:42:89:7e:73:bd,385,458,-69.0,
965,"Jun  5, 2025 00:32:06.172596577 CEST",f2:42:89:7e:73:bd,386,458,-68.0,
976,"Jun  5, 2025 00:32:06.274983689 CEST",f2:42:89:7e:73:bd,387,458,-68.0,
992,"Jun  5, 2025 00:32:06.378150649 CEST",f2:42:89:7e:73:bd,388,459,-69.0,
997,"Jun  5, 2025 00:32:06.480716485 CEST",f2:42:89:7e:73:bd,389,459,-67.0,
1003,"Jun  5, 2025 00:32:06.582212632 CEST",f2:42:89:7e:73:bd,390,458,-69.0,
1008,"Jun  5, 2025 00:32:06.686790735 CEST",f2:42:89:7e:73:bd,391,458,-68.0,
1016,"Jun  5, 2025 00:32:06.787245339 CEST",f2:42:89:7e:73:bd,392,458,-68.0,
1025,"Jun  5, 2025 00:32:06.889379416 CEST",f2:42:89:7e:73:bd,393,458,-69.0,
1029,"Jun  5, 2025 00:32:06.991778960 CEST",f2:42:89:7e:73:bd,394,458,-68.0,
1035,"Jun  5, 2025 00:32:07.094174453 CEST",f2:42:89:7e:73:bd,395,458,-68.0,
1037,"Jun  5, 2025 00:32:07.196661928 CEST",f2:42:89:7e:73:bd,396,458,-69.0,
1039,"Jun  5, 2025 00:32:07.299341954 CEST",f2:42:89:7e:73:bd,397,458,-69.0,
1052,"Jun  5, 2025 00:32:07.402727867 CEST",f2:42:89:7e:73:bd,398,458,-68.0,
1064,"Jun  5, 2025 00:32:07.503770325 CEST",f2:42:89:7e:73:bd,399,458,-68.0,
1079,"Jun  5, 2025 00:32:07.607485329 CEST",f2:42:89:7e:73:bd,400,458,-69.0,
1085,"Jun  5, 2025 00:32:07.711331496 CEST",f2:42:89:7e:73:bd,401,458,-68.0,
1091,"Jun  5, 2025 00:32:07.811184137 CEST",f2:42:89:7e:73:bd,402,458,-68.0,
1094,"Jun  5, 2025 00:32:07.913368989 CEST",f2:42:89:7e:73:bd,403,458,-69.0,
1099,"Jun  5, 2025 00:32:08.015763016 CEST",f2:42:89:7e:73:bd,404,458,-69.0,
1102,"Jun  5, 2025 00:32:08.118176039 CEST",f2:42:89:7e:73:bd,405,458,-68.0,
1112,"Jun  5, 2025 00:32:08.220568808 CEST",f2:42:89:7e:73:bd,406,458,-69.0,
1129,"Jun  5, 2025 00:32:08.425358188 CEST",f2:42:89:7e:73:bd,408,458,-68.0,
1148,"Jun  5, 2025 00:32:08.527759199 CEST",f2:42:89:7e:73:bd,409,458,-69.0,
1156,"Jun  5, 2025 00:32:08.630159791 CEST",f2:42:89:7e:73:bd,410,458,-69.0,
1165,"Jun  5, 2025 00:32:08.732559125 CEST",f2:42:89:7e:73:bd,411,458,-69.0,
1180,"Jun  5, 2025 00:32:08.835013285 CEST",f2:42:89:7e:73:bd,412,458,-68.0,
1187,"Jun  5, 2025 00:32:08.944112284 CEST",f2:42:89:7e:73:bd,413,458,-68.0,
1193,"Jun  5, 2025 00:32:09.039768862 CEST",f2:42:89:7e:73:bd,414,458,-69.0,
1206,"Jun  5, 2025 00:32:09.143776431 CEST",f2:42:89:7e:73:bd,415,458,-68.0,
1217,"Jun  5, 2025 00:32:09.244547137 CEST",f2:42:89:7e:73:bd,416,458,-69.0,
1229,"Jun  5, 2025 00:32:09.348104161 CEST",f2:42:89:7e:73:bd,417,458,-69.0,
1240,"Jun  5, 2025 00:32:09.449351044 CEST",f2:42:89:7e:73:bd,418,458,-68.0,
1254,"Jun  5, 2025 00:32:09.551749610 CEST",f2:42:89:7e:73:bd,419,458,-68.0,
1263,"Jun  5, 2025 00:32:09.654141751 CEST",f2:42:89:7e:73:bd,420,458,-68.0,
1272,"Jun  5, 2025 00:32:09.756553028 CEST",f2:42:89:7e:73:bd,421,458,-68.0,
1276,"Jun  5, 2025 00:32:09.858946845 CEST",f2:42:89:7e:73:bd,422,458,-68.0,
1280,"Jun  5, 2025 00:32:09.961347437 CEST",f2:42:89:7e:73:bd,423,458,-69.0,
1283,"Jun  5, 2025 00:32:10.063746282 CEST",f2:42:89:7e:73:bd,424,458,-69.0,
1287,"Jun  5, 2025 00:32:10.166139401 CEST",f2:42:89:7e:73:bd,425,458,-68.0,
1290,"Jun  5, 2025 00:32:10.268545091 CEST",f2:42:89:7e:73:bd,426,458,-68.0,
1295,"Jun  5, 2025 00:32:10.370925219 CEST",f2:42:89:7e:73:bd,427,458,-68.0,
1302,"Jun  5, 2025 00:32:10.474979722 CEST",f2:42:89:7e:73:bd,428,458,-69.0,
1317,"Jun  5, 2025 00:32:10.577236580 CEST",f2:42:89:7e:73:bd,429,459,-69.0,
1324,"Jun  5, 2025 00:32:10.678134397 CEST",f2:42:89:7e:73:bd,430,458,-68.0,
1342,"Jun  5, 2025 00:32:10.780548887 CEST",f2:42:89:7e:73:bd,431,458,-69.0,
1352,"Jun  5, 2025 00:32:10.882933625 CEST",f2:42:89:7e:73:bd,432,458,-69.0,
1360,"Jun  5, 2025 00:32:10.985324997 CEST",f2:42:89:7e:73:bd,433,458,-68.0,
1375,"Jun  5, 2025 00:32:11.087735297 CEST",f2:42:89:7e:73:bd,434,458,-68.0,
1380,"Jun  5, 2025 00:32:11.190120872 CEST",f2:42:89:7e:73:bd,435,458,-69.0,
1391,"Jun  5, 2025 00:32:11.292540740 CEST",f2:42:89:7e:73:bd,436,458,-68.0,
1405,"Jun  5, 2025 00:32:11.395855554 CEST",f2:42:89:7e:73:bd,437,458,-69.0,
1414,"Jun  5, 2025 00:32:11.497331168 CEST",f2:42:89:7e:73:bd,438,458,-68.0,
1431,"Jun  5, 2025 00:32:11.599716394 CEST",f2:42:89:7e:73:bd,440,458,-69.0,
1436,"Jun  5, 2025 00:32:11.704325297 CEST",f2:42:89:7e:73:bd,441,458,-68.0,
1442,"Jun  5, 2025 00:32:11.804671438 CEST",f2:42:89:7e:73:bd,443,458,-68.0,
1449,"Jun  5, 2025 00:32:11.906917750 CEST",f2:42:89:7e:73:bd,445,458,-68.0,
1453,"Jun  5, 2025 00:32:12.009329865 CEST",f2:42:89:7e:73:bd,446,458,-68.0,
1468,"Jun  5, 2025 00:32:12.111722705 CEST",f2:42:89:7e:73:bd,447,458,-68.0,
1482,"Jun  5, 2025 00:32:12.214114636 CEST",f2:42:89:7e:73:bd,448,458,-69.0,
1489,"Jun  5, 2025 00:32:12.316529685 CEST",f2:42:89:7e:73:bd,449,458,-69.0,
1508,"Jun  5, 2025 00:32:12.418910721 CEST",f2:42:89:7e:73:bd,450,458,-68.0,
1518,"Jun  5, 2025 00:32:12.521316830 CEST",f2:42:89:7e:73:bd,451,458,-68.0,
1537,"Jun  5, 2025 00:32:12.623711066 CEST",f2:42:89:7e:73:bd,452,458,-68.0,
1546,"Jun  5, 2025 00:32:12.726101949 CEST",f2:42:89:7e:73:bd,453,458,-68.0,
1565,"Jun  5, 2025 00:32:12.828525938 CEST",f2:42:89:7e:73:bd,454,458,-69.0,
1572,"Jun  5, 2025 00:32:12.930890910 CEST",f2:42:89:7e:73:bd,455,458,-69.0,
1578,"Jun  5, 2025 00:32:13.033303305 CEST",f2:42:89:7e:73:bd,456,458,-68.0,
1584,"Jun  5, 2025 00:32:13.135698240 CEST",f2:42:89:7e:73:bd,457,458,-68.0,
1592,"Jun  5, 2025 00:32:13.238104768 CEST",f2:42:89:7e:73:bd,458,458,-68.0,
1598,"Jun  5, 2025 00:32:13.340485734 CEST",f2:42:89:7e:73:bd,459,458,-67.0,
1605,"Jun  5, 2025 00:32:13.442912097 CEST",f2:42:89:7e:73:bd,461,458,-69.0,
1617,"Jun  5, 2025 00:32:13.545301304 CEST",f2:42:89:7e:73:bd,464,458,-68.0,
1627,"Jun  5, 2025 00:32:13.647721312 CEST",f2:42:89:7e:73:bd,465,458,-69.0,
1630,"Jun  5, 2025 00:32:13.753109434 CEST",f2:42:89:7e:73:bd,466,458,-68.0,
1634,"Jun  5, 2025 00:32:13.852533250 CEST",f2:42:89:7e:73:bd,467,458,-68.0,
1637,"Jun  5, 2025 00:32:13.954900807 CEST",f2:42:89:7e:73:bd,468,458,-68.0,
1642,"Jun  5, 2025 00:32:14.058369412 CEST",f2:42:89:7e:73:bd,469,458,-68.0,
1651,"Jun  5, 2025 00:32:14.159738517 CEST",f2:42:89:7e:73:bd,470,458,-68.0,
1668,"Jun  5, 2025 00:32:14.262104956 CEST",f2:42:89:7e:73:bd,471,458,-69.0,
1674,"Jun  5, 2025 00:32:14.364516653 CEST",f2:42:89:7e:73:bd,472,458,-67.0,
1681,"Jun  5, 2025 00:32:14.466890914 CEST",f2:42:89:7e:73:bd,473,458,-68.0,
1687,"Jun  5, 2025 00:32:14.569295207 CEST",f2:42:89:7e:73:bd,474,458,-68.0,
1690,"Jun  5, 2025 00:32:14.671702783 CEST",f2:42:89:7e:73:bd,475,458,-68.0,
1703,"Jun  5, 2025 00:32:14.774084587 CEST",f2:42:89:7e:73:bd,476,458,-68.0,
1711,"Jun  5, 2025 00:32:14.876492582 CEST",f2:42:89:7e:73:bd,477,458,-68.0,
1717,"Jun  5, 2025 00:32:14.978886050 CEST",f2:42:89:7e:73:bd,478,458,-68.0,
1721,"Jun  5, 2025 00:32:15.081277702 CEST",f2:42:89:7e:73:bd,479,458,-68.0,
1727,"Jun  5, 2025 00:32:15.183693449 CEST",f2:42:89:7e:73:bd,480,458,-68.0,
1737,"Jun  5, 2025 00:32:15.286079583 CEST",f2:42:89:7e:73:bd,481,458,-68.0,
1741,"Jun  5, 2025 00:32:15.392158296 CEST",f2:42:89:7e:73:bd,482,458,-68.0,
1745,"Jun  5, 2025 00:32:15.492484742 CEST",f2:42:89:7e:73:bd,483,458,-68.0,
1751,"Jun  5, 2025 00:32:15.593272977 CEST",f2:42:89:7e:73:bd,484,458,-68.0,
1756,"Jun  5, 2025 00:32:15.695999239 CEST",f2:42:89:7e:73:bd,485,459,-85.0,
1763,"Jun  5, 2025 00:32:15.798073951 CEST",f2:42:89:7e:73:bd,486,458,-68.0,
1779,"Jun  5, 2025 00:32:15.900490955 CEST",f2:42:89:7e:73:bd,487,458,-68.0,
1791,"Jun  5, 2025 00:32:16.002870874 CEST",f2:42:89:7e:73:bd,488,458,-69.0,
1811,"Jun  5, 2025 00:32:16.105264481 CEST",f2:42:89:7e:73:bd,489,458,-68.0,
1820,"Jun  5, 2025 00:32:16.207701600 CEST",f2:42:89:7e:73:bd,490,458,-68.0,
1841,"Jun  5, 2025 00:32:16.311001468 CEST",f2:42:89:7e:73:bd,491,458,-68.0,
1848,"Jun  5, 2025 00:32:16.412605869 CEST",f2:42:89:7e:73:bd,492,458,-68.0,
1854,"Jun  5, 2025 00:32:16.515740143 CEST",f2:42:89:7e:73:bd,493,458,-68.0,
1859,"Jun  5, 2025 00:32:16.617283084 CEST",f2:42:89:7e:73:bd,494,458,-69.0,
1862,"Jun  5, 2025 00:32:16.719683745 CEST",f2:42:89:7e:73:bd,495,458,-68.0,
1874,"Jun  5, 2025 00:32:16.822223460 CEST",f2:42:89:7e:73:bd,496,458,-68.0,
1882,"Jun  5, 2025 00:32:16.924488769 CEST",f2:42:89:7e:73:bd,497,458,-68.0,
1887,"Jun  5, 2025 00:32:17.026847386 CEST",f2:42:89:7e:73:bd,498,458,-67.0,
1891,"Jun  5, 2025 00:32:17.129437108 CEST",f2:42:89:7e:73:bd,499,458,-68.0,
1895,"Jun  5, 2025 00:32:17.231665541 CEST",f2:42:89:7e:73:bd,500,458,-68.0,
1910,"Jun  5, 2025 00:32:17.334070253 CEST",f2:42:89:7e:73:bd,501,458,-68.0,
1919,"Jun  5, 2025 00:32:17.436460718 CEST",f2:42:89:7e:73:bd,502,458,-69.0,
1940,"Jun  5, 2025 00:32:17.538858376 CEST",f2:42:89:7e:73:bd,503,458,-68.0,
1950,"Jun  5, 2025 00:32:17.641253869 CEST",f2:42:89:7e:73:bd,504,458,-68.0,
1958,"Jun  5, 2025 00:32:17.743665985 CEST",f2:42:89:7e:73:bd,505,459,-68.0,
1969,"Jun  5, 2025 00:32:17.846060849 CEST",f2:42:89:7e:73:bd,506,458,-68.0,
1980,"Jun  5, 2025 00:32:17.948446146 CEST",f2:42:89:7e:73:bd,507,458,-68.0,
1987,"Jun  5, 2025 00:32:18.050997175 CEST",f2:42:89:7e:73:bd,508,458,-68.0,
1991,"Jun  5, 2025 00:32:18.153263253 CEST",f2:42:89:7e:73:bd,509,458,-67.0,
1995,"Jun  5, 2025 00:32:18.255647152 CEST",f2:42:89:7e:73:bd,510,458,-68.0,
2013,"Jun  5, 2025 00:32:18.358056753 CEST",f2:42:89:7e:73:bd,511,458,-68.0,
2023,"Jun  5, 2025 00:32:18.466250190 CEST",f2:42:89:7e:73:bd,513,458,-69.0,
2026,"Jun  5, 2025 00:32:18.562842781 CEST",f2:42:89:7e:73:bd,514,458,-69.0,
2032,"Jun  5, 2025 00:32:18.665258877 CEST",f2:42:89:7e:73:bd,515,458,-69.0,
2038,"Jun  5, 2025 00:32:18.768598275 CEST",f2:42:89:7e:73:bd,516,458,-68.0,
2050,"Jun  5, 2025 00:32:18.870042810 CEST",f2:42:89:7e:73:bd,517,458,-67.0,
2059,"Jun  5, 2025 00:32:18.972441236 CEST",f2:42:89:7e:73:bd,518,458,-68.0,
2069,"Jun  5, 2025 00:32:19.074843015 CEST",f2:42:89:7e:73:bd,520,458,-69.0,
2076,"Jun  5, 2025 00:32:19.177242140 CEST",f2:42:89:7e:73:bd,521,458,-68.0,
2087,"Jun  5, 2025 00:32:19.279797570 CEST",f2:42:89:7e:73:bd,522,458,-69.0,
2096,"Jun  5, 2025 00:32:19.382028866 CEST",f2:42:89:7e:73:bd,523,458,-69.0,
2114,"Jun  5, 2025 00:32:19.484424359 CEST",f2:42:89:7e:73:bd,524,458,-68.0,
2128,"Jun  5, 2025 00:32:19.586827884 CEST",f2:42:89:7e:73:bd,525,458,-68.0,
2137,"Jun  5, 2025 00:32:19.689245726 CEST",f2:42:89:7e:73:bd,526,458,-68.0,
2143,"Jun  5, 2025 00:32:19.791620896 CEST",f2:42:89:7e:73:bd,527,458,-69.0,
2147,"Jun  5, 2025 00:32:19.894023443 CEST",f2:42:89:7e:73:bd,528,458,-68.0,
2152,"Jun  5, 2025 00:32:19.996435139 CEST",f2:42:89:7e:73:bd,529,458,-68.0,
2157,"Jun  5, 2025 00:32:20.098814429 CEST",f2:42:89:7e:73:bd,530,458,-69.0,
2161,"Jun  5, 2025 00:32:20.201222703 CEST",f2:42:89:7e:73:bd,531,458,-68.0,
2165,"Jun  5, 2025 00:32:20.303615543 CEST",f2:42:89:7e:73:bd,532,458,-68.0,
2169,"Jun  5, 2025 00:32:20.406017810 CEST",f2:42:89:7e:73:bd,533,458,-68.0,
2184,"Jun  5, 2025 00:32:20.510040256 CEST",f2:42:89:7e:73:bd,534,458,-68.0,
2191,"Jun  5, 2025 00:32:20.612388118 CEST",f2:42:89:7e:73:bd,535,458,-68.0,
2215,"Jun  5, 2025 00:32:20.815606697 CEST",f2:42:89:7e:73:bd,537,458,-69.0,
2224,"Jun  5, 2025 00:32:20.918012806 CEST",f2:42:89:7e:73:bd,538,458,-69.0,
2234,"Jun  5, 2025 00:32:21.020430928 CEST",f2:42:89:7e:73:bd,539,458,-69.0,
2243,"Jun  5, 2025 00:32:21.122843463 CEST",f2:42:89:7e:73:bd,540,458,-67.0,
2249,"Jun  5, 2025 00:32:21.226146613 CEST",f2:42:89:7e:73:bd,541,458,-69.0,
2270,"Jun  5, 2025 00:32:21.327612658 CEST",f2:42:89:7e:73:bd,542,458,-68.0,
2279,"Jun  5, 2025 00:32:21.430009688 CEST",f2:42:89:7e:73:bd,544,458,-67.0,
2296,"Jun  5, 2025 00:32:21.532440731 CEST",f2:42:89:7e:73:bd,545,458,-68.0,
2306,"Jun  5, 2025 00:32:21.634824909 CEST",f2:42:89:7e:73:bd,547,458,-68.0,
2316,"Jun  5, 2025 00:32:21.739521533 CEST",f2:42:89:7e:73:bd,548,458,-67.0,
2325,"Jun  5, 2025 00:32:21.839798182 CEST",f2:42:89:7e:73:bd,549,458,-68.0,
2328,"Jun  5, 2025 00:32:21.941997491 CEST",f2:42:89:7e:73:bd,550,458,-68.0,
2333,"Jun  5, 2025 00:32:22.044428184 CEST",f2:42:89:7e:73:bd,551,458,-69.0,
2336,"Jun  5, 2025 00:32:22.148156598 CEST",f2:42:89:7e:73:bd,552,458,-69.0,
